mode,start_station_id,start_station_name,trips,start_trips,end_trips,touchpoints,station_lat,station_lng,year_min,year_max,years_count,months_count,first_month,last_month,observation_months,data_quality,crashes_within_500m,crashes_within_500m_per_100k_trips,risk_proxy_available
nyc,3300.06,Snyder Ave & Schenectady Ave,2087,1004,1083,2087,40.65,-73.93295999999998,2023,2025,2,12,8,12,29,lifetime_aggregate,893,42788.69190225204,1
nyc,3301,Columbus Ave & W 95 St,43014,22215,20799,43014,40.7919557,-73.968087,2019,2019,1,7,4,12,9,lifetime_aggregate,938,2180.685358255452,1
nyc,3301.0,Columbus Ave & W 95 St,25555,13097,12458,25555,40.7919557,-73.968087,2019,2019,1,5,1,8,8,lifetime_aggregate,938,3670.514576403835,1
nyc,3302,Columbus Ave & W 103 St,5331,2755,2576,5331,40.7969347,-73.9643412291,2019,2019,1,7,4,12,9,lifetime_aggregate,586,10992.30913524667,1
nyc,3302.0,Columbus Ave & W 103 St,3853,1950,1903,3853,40.796934699999994,-73.9643412291,2019,2019,1,5,1,8,8,lifetime_aggregate,586,15208.928107967817,1
nyc,3303,Butler St & Court St,12313,6129,6184,12313,40.6849894,-73.99440329,2019,2019,1,7,4,12,9,lifetime_aggregate,637,5173.393973848778,1
nyc,3303.0,Butler St & Court St,7511,3749,3762,7511,40.6849894,-73.99440329,2019,2019,1,5,1,8,8,lifetime_aggregate,637,8480.894687791239,1
nyc,3303.01,Caton Ave & Argyle Rd,2631,1311,1320,2631,40.64968118764706,-73.96783027705882,2023,2023,1,4,1,4,4,lifetime_aggregate,634,24097.301406309387,1
nyc,3303.03,Caton Ave & Argyle Rd,24220,12029,12191,24220,40.64969490682349,-73.96792364487084,2023,2025,2,12,4,12,33,lifetime_aggregate,626,2584.640792733278,1
nyc,3304,6 Ave & 9 St,16002,8054,7948,16002,40.66812699999999,-73.98377641,2019,2019,1,7,4,12,9,lifetime_aggregate,651,4068.241469816273,1
nyc,3304.0,6 Ave & 9 St,10777,5387,5390,10777,40.668127,-73.98377641,2019,2019,1,5,1,8,8,lifetime_aggregate,651,6040.642108193375,1
nyc,3305,E 91 St & 2 Ave,30355,15113,15242,30355,40.78112242397964,-73.9496559393301,2019,2019,1,7,4,12,9,lifetime_aggregate,1348,4440.784055345083,1
nyc,3305.0,E 91 St & 2 Ave,17640,8753,8887,17640,40.78112229934166,-73.94965589046478,2019,2019,1,5,1,8,8,lifetime_aggregate,1348,7641.72335600907,1
nyc,3306,10 St & 7 Ave,12727,6487,6240,12727,40.6662078,-73.98199886,2019,2019,1,7,4,12,9,lifetime_aggregate,567,4455.095466331421,1
nyc,3306.0,10 St & 7 Ave,8364,4300,4064,8364,40.6662078,-73.98199886,2019,2019,1,5,1,8,8,lifetime_aggregate,567,6779.0530846484935,1
nyc,3306.03,5 Ave & 41 St,31024,15470,15554,31024,40.649983,-74.005144,2023,2025,2,12,1,12,36,lifetime_aggregate,814,2623.775141825683,1
nyc,3307,West End Ave & W 94 St,20060,10032,10028,20060,40.7941654,-73.974124,2019,2019,1,7,4,12,9,lifetime_aggregate,1037,5169.4915254237285,1
nyc,3307.0,West End Ave & W 94 St,12338,6135,6203,12338,40.7941654,-73.974124,2019,2019,1,5,1,8,8,lifetime_aggregate,1037,8404.927865132113,1
nyc,3308,Kane St & Clinton St,17548,8776,8772,17548,40.6861758,-73.99645295,2019,2019,1,7,4,12,9,lifetime_aggregate,936,5333.941189879189,1
nyc,3308.0,Kane St & Clinton St,10675,5357,5318,10675,40.6861758,-73.99645295,2019,2019,1,5,1,8,8,lifetime_aggregate,936,8768.149882903981,1
nyc,3309,E 97 St & 3 Ave,8933,4476,4457,8933,40.7859201,-73.94860294,2019,2019,1,7,4,12,9,lifetime_aggregate,1556,17418.560394044554,1
nyc,3309.0,E 97 St & 3 Ave,4604,2323,2281,4604,40.7859201,-73.94860294,2019,2019,1,5,1,8,8,lifetime_aggregate,1556,33796.69852302346,1
nyc,3309.04,Church Ave & E 42 St,4303,2047,2256,4303,40.65127,-73.93818,2023,2025,2,12,7,12,30,lifetime_aggregate,652,15152.219381826631,1
nyc,331,Pike St & Monroe St,29864,14907,14957,29864,40.71173107,-73.99193043,2019,2019,1,7,4,12,9,lifetime_aggregate,736,2464.5057594428076,1
nyc,331.0,Pike St & Monroe St,19017,9473,9544,19017,40.71173107,-73.99193043,2019,2019,1,5,1,8,8,lifetime_aggregate,736,3870.2213808697484,1
nyc,3310,14 St & 7 Ave,13847,7065,6782,13847,40.663779,-73.98396846,2019,2019,1,7,4,12,9,lifetime_aggregate,475,3430.345923304687,1
nyc,3310.0,14 St & 7 Ave,8949,4633,4316,8949,40.663779,-73.98396846,2019,2019,1,5,1,8,8,lifetime_aggregate,475,5307.855626326964,1
nyc,3311,Columbia St & Kane St,12556,6219,6337,12556,40.68763155,-74.0016256,2019,2019,1,7,4,12,9,lifetime_aggregate,1116,8888.180949346926,1
nyc,3311.0,Columbia St & Kane St,7395,3677,3718,7395,40.68763155,-74.0016256,2019,2019,1,5,1,8,8,lifetime_aggregate,1116,15091.277890466532,1
nyc,3312,1 Ave & E 94 St,19046,9420,9626,19046,40.7817212,-73.94594,2019,2019,1,7,4,12,9,lifetime_aggregate,1339,7030.347579544262,1
nyc,3312.0,1 Ave & E 94 St,12477,6144,6333,12477,40.7817212,-73.94594,2019,2019,1,5,1,8,8,lifetime_aggregate,1339,10731.746413400657,1
nyc,3312.07,Prospect Ave & Greenwood Ave,24674,12309,12365,24674,40.651745,-73.975988,2023,2025,2,12,1,12,36,lifetime_aggregate,505,2046.6888222420362,1
nyc,3313,6 Ave & 12 St,9630,4871,4759,9630,40.6663181,-73.9854617,2019,2019,1,7,4,12,9,lifetime_aggregate,628,6521.287642782971,1
nyc,3313.0,6 Ave & 12 St,5966,3007,2959,5966,40.6663181,-73.9854617,2019,2019,1,5,1,8,8,lifetime_aggregate,628,10526.315789473683,1
nyc,3314,W 95 St & Broadway,34567,17414,17153,34567,40.79377040000001,-73.971888,2019,2019,1,7,4,12,9,lifetime_aggregate,1191,3445.482685798594,1
nyc,3314.0,W 95 St & Broadway,21867,11051,10816,21867,40.7937704,-73.971888,2019,2019,1,5,1,8,8,lifetime_aggregate,1191,5446.563314583619,1
nyc,3315,Henry St & Degraw St,19467,9722,9745,19467,40.6847514,-73.99917254,2019,2019,1,7,4,12,9,lifetime_aggregate,896,4602.6609133405245,1
nyc,3315.0,Henry St & Degraw St,13147,6583,6564,13147,40.6847514,-73.99917254,2019,2019,1,5,1,8,8,lifetime_aggregate,896,6815.243021221571,1
nyc,3315.05,44 St & 3 Ave,5934,2889,3045,5934,40.651173,-74.011405,2023,2025,2,12,1,12,36,lifetime_aggregate,924,15571.28412537917,1
nyc,3317,10 St & 5 Ave,8704,4343,4361,8704,40.66862729999999,-73.98700053,2019,2019,1,7,4,12,9,lifetime_aggregate,745,8559.283088235294,1
nyc,3317.0,10 St & 5 Ave,5733,2851,2882,5733,40.6686273,-73.98700053,2019,2019,1,5,1,8,8,lifetime_aggregate,745,12994.941566370138,1
nyc,3318,2 Ave & E 96 St,32435,16067,16368,32435,40.7839636,-73.9471673,2019,2019,1,7,4,12,9,lifetime_aggregate,1508,4649.298597194389,1
nyc,3318.0,2 Ave & E 96 St,20552,10107,10445,20552,40.7839636,-73.9471673,2019,2019,1,5,1,8,8,lifetime_aggregate,1508,7337.485402880499,1
nyc,3318.05,E 34 St & Church Ave,3880,1919,1961,3880,40.65116,-73.94577,2023,2025,2,12,8,12,29,lifetime_aggregate,1079,27809.278350515466,1
nyc,3319,14 St & 5 Ave,15570,7779,7791,15570,40.666287,-73.98895053,2019,2019,1,7,4,12,9,lifetime_aggregate,889,5709.698137443802,1
nyc,3319.0,14 St & 5 Ave,8746,4361,4385,8746,40.666287,-73.98895053,2019,2019,1,5,1,8,8,lifetime_aggregate,889,10164.64669563229,1
nyc,332,Cherry St,32384,16386,15998,32384,40.71219906,-73.97948148,2019,2019,1,7,4,12,9,lifetime_aggregate,484,1494.5652173913045,1
nyc,332.0,Cherry St,17919,8966,8953,17919,40.71219906,-73.97948148,2019,2019,1,5,1,8,8,lifetime_aggregate,484,2701.043585021486,1
nyc,3320,Central Park West & W 100 St,25837,13120,12717,25837,40.79406660818552,-73.96286845207214,2019,2019,1,7,4,12,9,lifetime_aggregate,416,1610.0940511669312,1
nyc,3320.0,Central Park West & W 100 St,18011,9254,8757,18011,40.79406660818552,-73.96286845207214,2019,2019,1,5,1,8,8,lifetime_aggregate,416,2309.699628005108,1
nyc,3321,Clinton St & Union St,15324,7755,7569,15324,40.6831164,-73.99785267,2019,2019,1,7,4,12,9,lifetime_aggregate,736,4802.923518663534,1
nyc,3321.0,Clinton St & Union St,9566,4845,4721,9566,40.6831164,-73.99785267,2019,2019,1,5,1,8,8,lifetime_aggregate,736,7693.915952331174,1
nyc,3322,12 St & 4 Ave,3310,1658,1652,3310,40.668603,-73.9904394,2019,2019,1,4,4,9,6,lifetime_aggregate,1128,34078.549848942595,1
nyc,3322.0,12 St & 4 Ave,3881,1919,1962,3881,40.668603,-73.9904394,2019,2019,1,5,1,8,8,lifetime_aggregate,1128,29064.674053079103,1
nyc,3323,W 106 St & Central Park West,26016,13720,12296,26016,40.7981856,-73.9605909006,2019,2019,1,7,4,12,9,lifetime_aggregate,483,1856.5498154981549,1
nyc,3323.0,W 106 St & Central Park West,15480,8102,7378,15480,40.7981856,-73.9605909006,2019,2019,1,5,1,8,8,lifetime_aggregate,483,3120.15503875969,1
nyc,3324,3 Ave & 14 St,7547,3740,3807,7547,40.6685455,-73.99333263999999,2019,2019,1,7,4,12,9,lifetime_aggregate,1364,18073.40665164966,1
nyc,3324.0,3 Ave & 14 St,4063,2021,2042,4063,40.6685455,-73.99333264,2019,2019,1,5,1,8,8,lifetime_aggregate,1364,33571.25276888998,1
nyc,3325,E 95 St & 3 Ave,5434,2711,2723,5434,40.7849032,-73.950503,2019,2019,1,4,9,12,4,lifetime_aggregate,1248,22966.507177033494,1
nyc,3326,Clinton St & Centre St,3435,1696,1739,3435,40.674339999999994,-74.00194698,2019,2019,1,7,4,12,9,lifetime_aggregate,1028,29927.21979621543,1
nyc,3326.0,Clinton St & Centre St,2322,1111,1211,2322,40.67434,-74.00194698,2019,2019,1,5,1,8,8,lifetime_aggregate,1028,44272.179155900085,1
nyc,3327,3 Ave & E 100 St,6198,3097,3101,6198,40.7877214,-73.94728331,2019,2019,1,7,4,12,9,lifetime_aggregate,1592,25685.70506615037,1
nyc,3327.0,3 Ave & E 100 St,3714,1820,1894,3714,40.7877214,-73.94728331,2019,2019,1,5,1,8,8,lifetime_aggregate,1592,42864.83575659666,1
nyc,3327.01,Lott St & Erasmus St,4943,2385,2558,4943,40.64949,-73.95408,2023,2025,2,12,7,12,30,lifetime_aggregate,1203,24337.446894598423,1
nyc,3328,W 100 St & Manhattan Ave,23616,12056,11560,23616,40.795,-73.9645,2019,2019,1,7,4,12,9,lifetime_aggregate,618,2616.869918699187,1
nyc,3328.0,W 100 St & Manhattan Ave,12704,6448,6256,12704,40.795,-73.9645,2019,2019,1,5,1,8,8,lifetime_aggregate,618,4864.609571788414,1
nyc,3329,Degraw St & Smith St,15773,7844,7929,15773,40.6829151,-73.99318208,2019,2019,1,7,4,12,9,lifetime_aggregate,501,3176.313954225576,1
nyc,3329.0,Degraw St & Smith St,9897,4911,4986,9897,40.6829151,-73.99318208,2019,2019,1,5,1,8,8,lifetime_aggregate,501,5062.140042437102,1
nyc,3330,Henry St & Bay St,2518,1222,1296,2518,40.6725058,-74.00494695,2019,2019,1,7,4,12,9,lifetime_aggregate,535,21247.02144559174,1
nyc,3330.0,Henry St & Bay St,3177,1586,1591,3177,40.6725058,-74.00494695,2019,2019,1,5,1,8,8,lifetime_aggregate,535,16839.785961598995,1
nyc,3331,Riverside Dr & W 104 St,17850,9101,8749,17850,40.8013434,-73.9711457439,2019,2019,1,7,4,12,9,lifetime_aggregate,475,2661.064425770308,1
nyc,3331.0,Riverside Dr & W 104 St,10810,5452,5358,10810,40.8013434,-73.9711457439,2019,2019,1,5,1,8,8,lifetime_aggregate,475,4394.079555966698,1
nyc,3332,Degraw St & Hoyt St,10798,5363,5435,10798,40.68199044270703,-73.99079024791718,2019,2019,1,7,4,12,9,lifetime_aggregate,475,4398.962770883497,1
nyc,3332.0,Degraw St & Hoyt St,5905,2939,2966,5905,40.68199044270703,-73.99079024791718,2019,2019,1,5,1,8,8,lifetime_aggregate,475,8044.030482641829,1
nyc,3333,Columbia St & Lorraine St,2058,922,1136,2058,40.6747055,-74.0075572,2019,2019,1,7,4,12,9,lifetime_aggregate,299,14528.668610301262,1
nyc,3333.0,Columbia St & Lorraine St,1301,562,739,1301,40.6747055,-74.0075572,2019,2019,1,5,1,8,8,lifetime_aggregate,299,22982.321291314373,1
nyc,3335,Union St & 4 Ave,20640,10104,10536,20640,40.6772744,-73.98282002,2019,2019,1,7,4,12,9,lifetime_aggregate,717,3473.837209302326,1
nyc,3335.0,Union St & 4 Ave,12057,5977,6080,12057,40.6772744,-73.98282002,2019,2019,1,5,1,8,8,lifetime_aggregate,717,5946.752923612839,1
nyc,3335.09,Caton Ave & St. Pauls Pl,15169,7554,7615,15169,40.651529999999994,-73.96277,2023,2025,2,12,12,12,25,lifetime_aggregate,1164,7673.544729382293,1
nyc,3336,E 97 St & Madison Ave,22852,11418,11434,22852,40.787801,-73.95355900000001,2019,2019,1,7,4,12,9,lifetime_aggregate,1105,4835.462979170313,1
nyc,3336.0,E 97 St & Madison Ave,13197,6572,6625,13197,40.787801,-73.953559,2019,2019,1,5,1,8,8,lifetime_aggregate,1105,8373.115101917103,1
nyc,3337,Dwight St & Van Dyke St,3243,1447,1796,3243,40.67363551341504,-74.01195555925369,2019,2019,1,7,4,12,9,lifetime_aggregate,185,5704.594511255011,1
nyc,3337.0,Dwight St & Van Dyke St,2130,939,1191,2130,40.67363551341504,-74.01195555925369,2019,2019,1,5,1,8,8,lifetime_aggregate,185,8685.446009389672,1
nyc,3338,2 Ave & E 99 St,10081,5052,5029,10081,40.7862586,-73.94552579,2019,2019,1,7,4,12,9,lifetime_aggregate,1762,17478.42475944847,1
nyc,3338.0,2 Ave & E 99 St,6754,3345,3409,6754,40.7862586,-73.94552579,2019,2019,1,5,1,8,8,lifetime_aggregate,1762,26088.244003553453,1
nyc,3339,Berkeley Pl & 6 Ave,11658,5802,5856,11658,40.6765304,-73.97846879,2019,2019,1,7,4,12,9,lifetime_aggregate,862,7394.064161948877,1
nyc,3339.0,Berkeley Pl & 6 Ave,7671,3820,3851,7671,40.6765304,-73.97846879,2019,2019,1,5,1,8,8,lifetime_aggregate,862,11237.12684135054,1
nyc,334,W 20 St & 7 Ave,74502,37178,37324,74502,40.74238787,-73.99726235,2019,2019,1,7,4,12,9,lifetime_aggregate,1381,1853.641512979517,1
nyc,334.0,W 20 St & 7 Ave,43133,21542,21591,43133,40.74238787,-73.99726235,2019,2019,1,5,1,8,8,lifetime_aggregate,1381,3201.724897410335,1
nyc,3340,Wolcott St & Dwight St,3647,1734,1913,3647,40.6753274,-74.0100698,2019,2019,1,7,4,12,9,lifetime_aggregate,309,8472.717301891966,1
nyc,3340.0,Wolcott St & Dwight St,2319,1120,1199,2319,40.6753274,-74.0100698,2019,2019,1,5,1,8,8,lifetime_aggregate,309,13324.708926261319,1
nyc,3341,Central Park West & W 102 St,11376,5951,5425,11376,40.795346,-73.96186,2019,2019,1,7,4,12,9,lifetime_aggregate,393,3454.641350210971,1
nyc,3341.0,Central Park West & W 102 St,8856,4687,4169,8856,40.795346,-73.96186,2019,2019,1,5,1,8,8,lifetime_aggregate,393,4437.669376693767,1
nyc,3341.06,Church Ave & E 45 St,2775,1308,1467,2775,40.65159,-73.93535,2023,2025,2,12,11,12,26,lifetime_aggregate,918,33081.08108108108,1
nyc,3342,Pioneer St & Richards St,3973,1817,2156,3973,40.6777748,-74.0094613,2019,2019,1,7,4,12,9,lifetime_aggregate,368,9262.522023659703,1
nyc,3342.0,Pioneer St & Richards St,2202,992,1210,2202,40.6777748,-74.0094613,2019,2019,1,5,1,8,8,lifetime_aggregate,368,16712.079927338782,1
nyc,3343,W 107 St & Columbus Ave,10061,5063,4998,10061,40.7997568,-73.9621128676,2019,2019,1,7,4,12,9,lifetime_aggregate,604,6003.379385746944,1
nyc,3343.0,W 107 St & Columbus Ave,7485,3762,3723,7485,40.7997568,-73.9621128676,2019,2019,1,5,1,8,8,lifetime_aggregate,604,8069.472277889112,1
nyc,3344,Pioneer St & Van Brunt St,10158,4918,5240,10158,40.679043,-74.011169,2019,2019,1,7,4,12,9,lifetime_aggregate,293,2884.4260681236465,1
nyc,3344.0,Pioneer St & Van Brunt St,6068,2918,3150,6068,40.679043,-74.011169,2019,2019,1,5,1,8,8,lifetime_aggregate,293,4828.60909690178,1
nyc,3344.02,Park Cir & East Dr,29163,14441,14722,29163,40.651566,-73.972212,2023,2023,1,10,1,10,10,lifetime_aggregate,456,1563.6251414463534,1
nyc,3344.02,Park Circle & East Dr,53516,26545,26971,53516,40.651566,-73.972212,2023,2025,2,12,10,12,27,lifetime_aggregate,456,852.081620449959,1
nyc,3345,Madison Ave & E 99 St,15393,7719,7674,15393,40.78948541553215,-73.95242929458618,2019,2019,1,7,4,12,9,lifetime_aggregate,1205,7828.233612681089,1
nyc,3345.0,Madison Ave & E 99 St,10211,5096,5115,10211,40.78948541553215,-73.95242929458618,2019,2019,1,5,1,8,8,lifetime_aggregate,1205,11800.998922730389,1
nyc,3346,Berkeley Pl & 7 Ave,26622,13343,13279,26622,40.675146838709786,-73.97523209452629,2019,2019,1,7,4,12,9,lifetime_aggregate,956,3591.014950041319,1
nyc,3346.0,Berkeley Pl & 7 Ave,17076,8515,8561,17076,40.675146838709786,-73.97523209452629,2019,2019,1,5,1,8,8,lifetime_aggregate,956,5598.500819864137,1
nyc,3347,Van Brunt St & Wolcott St,10721,5032,5689,10721,40.6773429,-74.01275056,2019,2019,1,7,4,12,9,lifetime_aggregate,223,2080.029847961944,1
nyc,3347.0,Van Brunt St & Wolcott St,5810,2788,3022,5810,40.6773429,-74.01275056,2019,2019,1,5,1,8,8,lifetime_aggregate,223,3838.2099827882957,1
nyc,3347.03,41 St & 4 Ave,22027,10993,11034,22027,40.651354,-74.007168,2023,2025,2,12,1,12,36,lifetime_aggregate,1172,5320.7427248377,1
nyc,3348,Coffey St & Conover St,7563,3692,3871,7563,40.677236,-74.015665,2019,2019,1,7,4,12,9,lifetime_aggregate,166,2194.896205209573,1
nyc,3348.0,Coffey St & Conover St,4907,2407,2500,4907,40.677236,-74.015665,2019,2019,1,5,1,8,8,lifetime_aggregate,166,3382.922355818219,1
nyc,3349,Grand Army Plaza & Plaza St West,30247,15921,14326,30247,40.6729679,-73.97087984,2019,2019,1,7,4,12,9,lifetime_aggregate,705,2330.8096670744208,1
nyc,3349.0,Grand Army Plaza & Plaza St West,17906,9320,8586,17906,40.6729679,-73.97087984,2019,2019,1,5,1,8,8,lifetime_aggregate,705,3937.227744889981,1
nyc,335,Washington Pl & Broadway,57425,28509,28916,57425,40.72903910300864,-73.99404655146918,2019,2019,1,7,4,12,9,lifetime_aggregate,1082,1884.1967784066173,1
nyc,335.0,Washington Pl & Broadway,30148,14876,15272,30148,40.72903917,-73.99404649,2019,2019,1,5,1,8,8,lifetime_aggregate,1082,3588.961125116094,1
nyc,3350,W 100 St & Broadway,30320,15580,14740,30320,40.79737205819335,-73.97041198607269,2019,2019,1,7,4,12,9,lifetime_aggregate,1085,3578.4960422163585,1
nyc,3350.0,W 100 St & Broadway,17346,8733,8613,17346,40.7973721,-73.97041192,2019,2019,1,5,1,8,8,lifetime_aggregate,1085,6255.044390637611,1
nyc,3350.04,E 38 St & Church Ave,3135,1584,1551,3135,40.651059999999994,-73.94193,2023,2025,2,12,11,12,26,lifetime_aggregate,827,26379.585326953747,1
nyc,3351,E 102 St & 1 Ave,24506,12229,12277,24506,40.7869946,-73.94164802,2019,2019,1,7,4,12,9,lifetime_aggregate,1611,6573.900269321799,1
nyc,3351.0,E 102 St & 1 Ave,15696,7781,7915,15696,40.7869946,-73.94164802,2019,2019,1,5,1,8,8,lifetime_aggregate,1611,10263.761467889908,1
nyc,3352,Sigourney St & Columbia St,5357,2574,2783,5357,40.67267243410948,-74.0087952464819,2019,2019,1,7,4,12,9,lifetime_aggregate,149,2781.407504200112,1
nyc,3352.0,Sigourney St & Columbia St,2693,1248,1445,2693,40.67267243410948,-74.0087952464819,2019,2019,1,5,1,8,8,lifetime_aggregate,149,5532.862978091348,1
nyc,3353.04,Greenwood Ave & E 4 St,19886,9835,10051,19886,40.650739,-73.977739,2023,2025,2,12,1,12,36,lifetime_aggregate,553,2780.8508498441115,1
nyc,3354,3 St & Prospect Park West,22094,11662,10432,22094,40.668132,-73.97363831,2019,2019,1,7,4,12,9,lifetime_aggregate,302,1366.8869376301257,1
nyc,3354.0,3 St & Prospect Park West,13778,7233,6545,13778,40.668132,-73.97363831,2019,2019,1,5,1,8,8,lifetime_aggregate,302,2191.900130643054,1
nyc,3355,E 66 St & Madison Ave,15488,7746,7742,15488,40.76800889305947,-73.96845281124115,2019,2019,1,7,4,12,9,lifetime_aggregate,799,5158.8326446281,1
nyc,3355.0,E 66 St & Madison Ave,7133,3573,3560,7133,40.76800889305947,-73.96845281124115,2019,2019,1,5,1,8,8,lifetime_aggregate,799,11201.458012056637,1
nyc,3356,Amsterdam Ave & W 66 St,24739,12364,12375,24739,40.7746671,-73.98470567,2019,2019,1,7,4,12,9,lifetime_aggregate,795,3213.5494563240227,1
nyc,3356.0,Amsterdam Ave & W 66 St,13107,6572,6535,13107,40.7746671,-73.98470567,2019,2019,1,5,1,8,8,lifetime_aggregate,795,6065.461203936828,1
nyc,3356.05,44 St & 2 Ave,2884,1414,1470,2884,40.652502,-74.013587,2025,2025,1,12,1,12,12,lifetime_aggregate,621,21532.59361997226,1
nyc,3356.07,2 Ave & 44 St,2171,1060,1111,2171,40.65230357675891,-74.0134495536072,2023,2023,1,12,1,12,12,lifetime_aggregate,678,31229.847996315064,1
nyc,3357,W 106 St & Amsterdam Ave,17680,8976,8704,17680,40.8008363,-73.9664492472,2019,2019,1,7,4,12,9,lifetime_aggregate,714,4038.4615384615386,1
nyc,3357.0,W 106 St & Amsterdam Ave,10773,5462,5311,10773,40.8008363,-73.9664492472,2019,2019,1,5,1,8,8,lifetime_aggregate,714,6627.680311890837,1
nyc,3358,Garfield Pl & 8 Ave,12892,6499,6393,12892,40.6711978,-73.97484126000002,2019,2019,1,7,4,12,9,lifetime_aggregate,533,4134.346881787155,1
nyc,3358.0,Garfield Pl & 8 Ave,9115,4680,4435,9115,40.6711978,-73.97484126,2019,2019,1,5,1,8,8,lifetime_aggregate,533,5847.504114097641,1
nyc,3359,E 68 St & Madison Ave,11295,5654,5641,11295,40.7691572,-73.96703464,2019,2019,1,7,4,12,9,lifetime_aggregate,764,6764.054891544931,1
nyc,3359.0,E 68 St & Madison Ave,8273,4135,4138,8273,40.7691572,-73.96703464,2019,2019,1,5,1,8,8,lifetime_aggregate,764,9234.860389217938,1
nyc,3359.01,Church Ave & Nostrand Ave,12993,6385,6608,12993,40.65074,-73.94986,2023,2025,2,12,7,12,30,lifetime_aggregate,1176,9051.027476333411,1
nyc,3359.03,Linden Blvd & Nostrand Ave,14516,7214,7302,14516,40.65272,-73.94994,2023,2025,2,12,6,12,31,lifetime_aggregate,1250,8611.187655001377,1
nyc,336,Sullivan St & Washington Sq,68400,33634,34766,68400,40.73047747,-73.99906065,2019,2019,1,7,4,12,9,lifetime_aggregate,1115,1630.1169590643274,1
nyc,336.0,Sullivan St & Washington Sq,35912,17900,18012,35912,40.73047747,-73.99906065,2019,2019,1,5,1,8,8,lifetime_aggregate,1115,3104.8117620850967,1
nyc,3360,Amsterdam Ave & W 79 St,41266,20669,20597,41266,40.7829391,-73.9786517,2019,2019,1,7,4,12,9,lifetime_aggregate,930,2253.671303252072,1
nyc,3360.0,Amsterdam Ave & W 79 St,23911,12011,11900,23911,40.7829391,-73.9786517,2019,2019,1,5,1,8,8,lifetime_aggregate,930,3889.4232779892104,1
nyc,3361,Carroll St & 6 Ave,14963,7450,7513,14963,40.6740886,-73.9787282,2019,2019,1,7,4,12,9,lifetime_aggregate,666,4450.979081734946,1
nyc,3361.0,Carroll St & 6 Ave,10544,5278,5266,10544,40.6740886,-73.9787282,2019,2019,1,5,1,8,8,lifetime_aggregate,666,6316.38846737481,1
nyc,3362,Madison Ave & E 82 St,28865,14446,14419,28865,40.7781314,-73.96069399,2019,2019,1,7,4,12,9,lifetime_aggregate,774,2681.4481205612333,1
nyc,3362.0,Madison Ave & E 82 St,16658,8355,8303,16658,40.7781314,-73.96069399,2019,2019,1,5,1,8,8,lifetime_aggregate,774,4646.416136390923,1
nyc,3363,E 102 St & Park Ave,10814,5371,5443,10814,40.7904828,-73.95033068,2019,2019,1,7,4,12,9,lifetime_aggregate,1435,13269.835398557425,1
nyc,3363.0,E 102 St & Park Ave,6965,3473,3492,6965,40.7904828,-73.95033068,2019,2019,1,5,1,8,8,lifetime_aggregate,1435,20603.015075376883,1
nyc,3364,Carroll St & 5 Ave,19264,9567,9697,19264,40.6751622,-73.9814832,2019,2019,1,7,4,12,9,lifetime_aggregate,674,3498.75415282392,1
nyc,3364.0,Carroll St & 5 Ave,11122,5517,5605,11122,40.6751622,-73.9814832,2019,2019,1,5,1,8,8,lifetime_aggregate,674,6060.061140082719,1
nyc,3365,3 St & 7 Ave,17852,9004,8848,17852,40.6703837,-73.97839676,2019,2019,1,7,4,12,9,lifetime_aggregate,517,2896.034057808649,1
nyc,3365.0,3 St & 7 Ave,9385,4713,4672,9385,40.6703837,-73.97839676,2019,2019,1,5,1,8,8,lifetime_aggregate,517,5508.79062333511,1
nyc,3366,West End Ave & W 107 St,15706,8096,7610,15706,40.8021174,-73.9681805305,2019,2019,1,7,4,12,9,lifetime_aggregate,583,3711.957213803642,1
nyc,3366.0,West End Ave & W 107 St,9657,4976,4681,9657,40.8021174,-73.9681805305,2019,2019,1,5,1,8,8,lifetime_aggregate,583,6037.071554312934,1
nyc,3367,5 Ave & E 103 St,31131,15502,15629,31131,40.79225510129798,-73.95249940925127,2019,2019,1,7,4,12,9,lifetime_aggregate,890,2858.886640326363,1
nyc,3367.0,5 Ave & E 103 St,18940,9413,9527,18940,40.7922553,-73.95249933,2019,2019,1,5,1,8,8,lifetime_aggregate,890,4699.049630411827,1
nyc,3368,5 Ave & 3 St,22452,11175,11277,22452,40.672815500000006,-73.98352355,2019,2019,1,7,4,12,9,lifetime_aggregate,666,2966.3281667557458,1
nyc,3368.0,5 Ave & 3 St,13225,6535,6690,13225,40.6728155,-73.98352355,2019,2019,1,5,1,8,8,lifetime_aggregate,666,5035.916824196597,1
nyc,3368.04,Caton Ave & Bedford Ave,37819,18897,18922,37819,40.65237,-73.95623,2023,2025,2,12,6,12,31,lifetime_aggregate,1388,3670.1129062111636,1
nyc,3369,E 82 St & East End Ave,18244,9127,9117,18244,40.7724607,-73.9468208,2019,2019,1,7,4,12,9,lifetime_aggregate,695,3809.471607103705,1
nyc,3369.0,E 82 St & East End Ave,10336,5156,5180,10336,40.7724607,-73.9468208,2019,2019,1,5,1,8,8,lifetime_aggregate,695,6724.07120743034,1
nyc,337,Old Slip & Front St,35390,16209,19181,35390,40.7037992,-74.00838676,2019,2019,1,7,4,12,9,lifetime_aggregate,691,1952.528962983894,1
nyc,337.0,Old Slip & Front St,20747,10229,10518,20747,40.7037992,-74.00838676,2019,2019,1,5,1,8,8,lifetime_aggregate,691,3330.6020147491204,1
