mode,start_station_id,start_station_name,trips,start_trips,end_trips,touchpoints,station_lat,station_lng,year_min,year_max,years_count,months_count,first_month,last_month,observation_months,data_quality,crashes_within_500m,crashes_within_500m_per_100k_trips,risk_proxy_available
nyc,3344.02,Park Circle & East Dr,53516,26545,26971,53516,40.651566,-73.972212,2023,2025,2,12,10,12,27,lifetime_aggregate,456,852.081620449959,1
nyc,3345,Madison Ave & E 99 St,25604,12815,12789,25604,40.78948541553215,-73.95242929458618,2019,2019,1,12,1,12,12,lifetime_aggregate,1205,4706.295891266989,1
nyc,3346,Berkeley Pl & 7 Ave,43698,21858,21840,43698,40.675146838709786,-73.97523209452629,2019,2019,1,12,1,12,12,lifetime_aggregate,956,2187.7431461394112,1
nyc,3347,Van Brunt St & Wolcott St,16531,7820,8711,16531,40.6773429,-74.01275056,2019,2019,1,12,1,12,12,lifetime_aggregate,223,1348.9807029217832,1
nyc,3347.03,41 St & 4 Ave,22027,10993,11034,22027,40.651354,-74.007168,2023,2025,2,12,1,12,36,lifetime_aggregate,1172,5320.7427248377,1
nyc,3348,Coffey St & Conover St,12470,6099,6371,12470,40.677236,-74.015665,2019,2019,1,12,1,12,12,lifetime_aggregate,166,1331.194867682438,1
nyc,3349,Grand Army Plaza & Plaza St West,48153,25241,22912,48153,40.6729679,-73.97087984,2019,2019,1,12,1,12,12,lifetime_aggregate,705,1464.0832346894274,1
nyc,335,Washington Pl & Broadway,87573,43385,44188,87573,40.729039130921706,-73.99404652585703,2019,2019,1,12,1,12,12,lifetime_aggregate,1082,1235.5406346705033,1
nyc,3350,W 100 St & Broadway,47666,24313,23353,47666,40.79737207561279,-73.97041195854241,2019,2019,1,12,1,12,12,lifetime_aggregate,1085,2276.255611966601,1
nyc,3350.04,E 38 St & Church Ave,3135,1584,1551,3135,40.651059999999994,-73.94193,2023,2025,2,12,11,12,26,lifetime_aggregate,827,26379.585326953747,1
nyc,3351,E 102 St & 1 Ave,40202,20010,20192,40202,40.7869946,-73.94164802,2019,2019,1,12,1,12,12,lifetime_aggregate,1611,4007.2633202328243,1
nyc,3352,Sigourney St & Columbia St,8050,3822,4228,8050,40.67267243410948,-74.0087952464819,2019,2019,1,12,1,12,12,lifetime_aggregate,149,1850.9316770186335,1
nyc,3353.04,Greenwood Ave & E 4 St,19886,9835,10051,19886,40.650739,-73.977739,2023,2025,2,12,1,12,36,lifetime_aggregate,553,2780.8508498441115,1
nyc,3354,3 St & Prospect Park West,35872,18895,16977,35872,40.668132,-73.97363831,2019,2019,1,12,1,12,12,lifetime_aggregate,302,841.8822479928634,1
nyc,3355,E 66 St & Madison Ave,22621,11319,11302,22621,40.76800889305947,-73.96845281124115,2019,2019,1,12,1,12,12,lifetime_aggregate,799,3532.116175235401,1
nyc,3356,Amsterdam Ave & W 66 St,37846,18936,18910,37846,40.7746671,-73.98470567,2019,2019,1,12,1,12,12,lifetime_aggregate,795,2100.618295196322,1
nyc,3356.05,44 St & 2 Ave,2884,1414,1470,2884,40.652502,-74.013587,2025,2025,1,12,1,12,12,lifetime_aggregate,621,21532.59361997226,1
nyc,3356.07,2 Ave & 44 St,2171,1060,1111,2171,40.65230357675891,-74.0134495536072,2023,2023,1,12,1,12,12,lifetime_aggregate,678,31229.847996315064,1
nyc,3357,W 106 St & Amsterdam Ave,28453,14438,14015,28453,40.8008363,-73.9664492472,2019,2019,1,12,1,12,12,lifetime_aggregate,714,2509.4014690893755,1
nyc,3358,Garfield Pl & 8 Ave,22007,11179,10828,22007,40.6711978,-73.97484126,2019,2019,1,12,1,12,12,lifetime_aggregate,533,2421.9566501567683,1
nyc,3359,E 68 St & Madison Ave,19568,9789,9779,19568,40.7691572,-73.96703464,2019,2019,1,12,1,12,12,lifetime_aggregate,764,3904.333605887163,1
nyc,3359.01,Church Ave & Nostrand Ave,12993,6385,6608,12993,40.65074,-73.94986,2023,2025,2,12,7,12,30,lifetime_aggregate,1176,9051.027476333411,1
nyc,3359.03,Linden Blvd & Nostrand Ave,14516,7214,7302,14516,40.65272,-73.94994,2023,2025,2,12,6,12,31,lifetime_aggregate,1250,8611.187655001377,1
nyc,336,Sullivan St & Washington Sq,104312,51534,52778,104312,40.73047747,-73.99906065,2019,2019,1,12,1,12,12,lifetime_aggregate,1115,1068.9086586394662,1
nyc,3360,Amsterdam Ave & W 79 St,65177,32680,32497,65177,40.7829391,-73.9786517,2019,2019,1,12,1,12,12,lifetime_aggregate,930,1426.883716648511,1
nyc,3361,Carroll St & 6 Ave,25507,12728,12779,25507,40.6740886,-73.9787282,2019,2019,1,12,1,12,12,lifetime_aggregate,666,2611.0479476222213,1
nyc,3362,Madison Ave & E 82 St,45523,22801,22722,45523,40.7781314,-73.96069399,2019,2019,1,12,1,12,12,lifetime_aggregate,774,1700.2394394042574,1
nyc,3363,E 102 St & Park Ave,17779,8844,8935,17779,40.7904828,-73.95033068,2019,2019,1,12,1,12,12,lifetime_aggregate,1435,8071.3200967433495,1
nyc,3364,Carroll St & 5 Ave,30386,15084,15302,30386,40.6751622,-73.9814832,2019,2019,1,12,1,12,12,lifetime_aggregate,674,2218.126768906733,1
nyc,3365,3 St & 7 Ave,27237,13717,13520,27237,40.6703837,-73.97839676,2019,2019,1,12,1,12,12,lifetime_aggregate,517,1898.153247420788,1
nyc,3366,West End Ave & W 107 St,25363,13072,12291,25363,40.8021174,-73.9681805305,2019,2019,1,12,1,12,12,lifetime_aggregate,583,2298.6239798131137,1
nyc,3367,5 Ave & E 103 St,50071,24915,25156,50071,40.792255184090486,-73.95249937622991,2019,2019,1,12,1,12,12,lifetime_aggregate,890,1777.4759841025743,1
nyc,3368,5 Ave & 3 St,35677,17710,17967,35677,40.6728155,-73.98352355,2019,2019,1,12,1,12,12,lifetime_aggregate,666,1866.7488858368135,1
nyc,3368.04,Caton Ave & Bedford Ave,37819,18897,18922,37819,40.65237,-73.95623,2023,2025,2,12,6,12,31,lifetime_aggregate,1388,3670.1129062111636,1
nyc,3369,E 82 St & East End Ave,28580,14283,14297,28580,40.7724607,-73.9468208,2019,2019,1,12,1,12,12,lifetime_aggregate,695,2431.770468859342,1
nyc,337,Old Slip & Front St,56137,26438,29699,56137,40.7037992,-74.00838676,2019,2019,1,12,1,12,12,lifetime_aggregate,691,1230.917220371591,1
nyc,3370,E 78 St & 2 Ave,26127,13028,13099,26127,40.7727966,-73.95577801,2019,2019,1,12,1,12,12,lifetime_aggregate,1117,4275.270792666591,1
nyc,3371,4 Ave & 2 St,2690,1291,1399,2690,40.674613422475815,-73.98501142859459,2019,2019,1,4,1,4,4,lifetime_aggregate,676,25130.111524163567,1
nyc,3372,E 74 St & 1 Ave,57587,28731,28856,57587,40.7689738,-73.95482273,2019,2019,1,12,1,12,12,lifetime_aggregate,1467,2547.449945300155,1
nyc,3373,3 St & 3 Ave,26770,13191,13579,26770,40.6750705,-73.98775226,2019,2019,1,12,1,12,12,lifetime_aggregate,609,2274.934628315278,1
nyc,3373.01,E 51 St & Linden Blvd,3277,1587,1690,3277,40.65399,-73.92967,2025,2025,1,12,1,12,12,lifetime_aggregate,1308,39914.55599633812,1
nyc,3374,Central Park North & Adam Clayton Powell Blvd,74715,36863,37852,74715,40.79948403568465,-73.95561302676349,2019,2019,1,12,1,12,12,lifetime_aggregate,671,898.0793682660777,1
nyc,3375,3 Ave & E 72 St,23369,11706,11663,23369,40.7699426,-73.96060712,2019,2019,1,12,1,12,12,lifetime_aggregate,1083,4634.34464461466,1
nyc,3376,E 65 St & 2 Ave,36731,18473,18258,36731,40.76471851944339,-73.96222069859505,2019,2019,1,12,1,12,12,lifetime_aggregate,1810,4927.717731616346,1
nyc,3376.02,Parade Pl & Crooke Ave,51301,25530,25771,51301,40.651847,-73.965248,2023,2025,2,12,1,12,36,lifetime_aggregate,811,1580.8658700610126,1
nyc,3376.04,Parkside Ave & Parade Pl,27982,13832,14150,27982,40.6532,-73.96639,2023,2025,2,12,6,12,31,lifetime_aggregate,531,1897.648488313916,1
nyc,3377,Carroll St & Bond St,25635,12767,12868,25635,40.6786115,-73.99037292,2019,2019,1,12,1,12,12,lifetime_aggregate,428,1669.5923542032378,1
nyc,3378,E 76 St & Park Ave,34549,17250,17299,34549,40.773763,-73.96222088,2019,2019,1,12,1,12,12,lifetime_aggregate,847,2451.590494659759,1
nyc,3379,E 103 St & Lexington Ave,25023,12389,12634,25023,40.7903051,-73.94755757,2019,2019,1,12,1,12,12,lifetime_aggregate,1431,5718.738760340487,1
nyc,3379.03,5 Ave & 37 St,19824,9745,10079,19824,40.652657,-74.002356,2023,2025,2,12,1,12,36,lifetime_aggregate,816,4116.222760290557,1
nyc,3381,3 St & Hoyt St,13657,6797,6860,13657,40.6777287,-73.99364123,2019,2019,1,12,1,12,12,lifetime_aggregate,413,3024.0902101486417,1
nyc,3382,Carroll St & Smith St,39116,19563,19553,39116,40.68061097191579,-73.99475826111188,2019,2019,1,12,1,12,12,lifetime_aggregate,507,1296.144800081808,1
nyc,3382.04,Troy Ave & Linden Blvd,4562,2229,2333,4562,40.6533,-73.93644,2023,2025,2,12,6,12,31,lifetime_aggregate,891,19530.90749671197,1
nyc,3383,Cathedral Pkwy & Broadway,36242,18947,17295,36242,40.804213,-73.96699104,2019,2019,1,12,1,12,12,lifetime_aggregate,595,1641.741625738094,1
nyc,3384,Smith St & 3 St,22769,11486,11283,22769,40.6787242,-73.99599099,2019,2019,1,12,1,12,12,lifetime_aggregate,574,2520.9714963327333,1
nyc,3385.06,Prospect Park SW & Greenwood Ave,50497,25282,25215,50497,40.652563,-73.972573,2023,2025,2,12,1,12,36,lifetime_aggregate,356,704.9923757847001,1
nyc,3386,1 Pl & Clinton St,20264,10288,9976,20264,40.6809591,-73.99905709,2019,2019,1,12,1,12,12,lifetime_aggregate,890,4392.025266482432,1
nyc,3387,E 106 St & Madison Ave,17952,8933,9019,17952,40.7934337,-73.94945003,2019,2019,1,12,1,12,12,lifetime_aggregate,1189,6623.217468805705,1
nyc,3388,President St & Henry St,19513,9692,9821,19513,40.6828003,-73.99990419,2019,2019,1,12,1,12,12,lifetime_aggregate,816,4181.827499615641,1
nyc,3388.02,41 St & 3 Ave,4864,2408,2456,4864,40.652512,-74.008906,2023,2025,2,12,1,12,36,lifetime_aggregate,1196,24588.815789473683,1
nyc,3388.03,40 St & 3 Ave,2561,1193,1368,2561,40.6535,-74.00902,2025,2025,1,12,1,12,12,lifetime_aggregate,1096,42795.78289730574,1
nyc,3389,Carroll St & Columbia St,22911,11417,11494,22911,40.6830456,-74.00348559,2019,2019,1,12,1,12,12,lifetime_aggregate,755,3295.360307275981,1
nyc,339,Avenue D & E 12 St,35546,18496,17050,35546,40.72580614,-73.97422494,2019,2019,1,12,1,12,12,lifetime_aggregate,428,1204.0735947785968,1
nyc,3390,E 109 St & 3 Ave,18104,9013,9091,18104,40.79329668,-73.9432083,2019,2019,1,12,1,12,12,lifetime_aggregate,1453,8025.8506407423765,1
nyc,3391,E 106 St & 1 Ave,14578,7242,7336,14578,40.7892529,-73.93956237,2019,2019,1,12,1,12,12,lifetime_aggregate,1276,8752.915351900123,1
nyc,3391.1,E 34 St & Linden Blvd,926,179,747,926,40.65302,-73.94599,2023,2025,2,12,7,10,28,lifetime_aggregate,1098,118574.51403887689,1
nyc,3391.10,E 34 St & Linden Blvd,4281,2363,1918,4281,40.65302,-73.94599,2023,2025,2,12,7,12,30,lifetime_aggregate,1098,25648.21303433777,1
nyc,3392,Commerce St & Van Brunt St,8059,3810,4249,8059,40.6812117,-74.00860912,2019,2019,1,12,1,12,12,lifetime_aggregate,438,5434.917483558755,1
nyc,3393,Richards St & Delavan St,6256,2984,3272,6256,40.6794327,-74.00785041,2019,2019,1,12,1,12,12,lifetime_aggregate,605,9670.71611253197,1
nyc,3394,Columbia St & W 9 St,6363,3082,3281,6363,40.6769993,-74.00647134,2019,2019,1,12,1,12,12,lifetime_aggregate,754,11849.75640421185,1
nyc,3394.03,McDonald Ave & Vanderbilt St,13324,6633,6691,13324,40.651654,-73.981231,2023,2025,2,12,1,12,36,lifetime_aggregate,347,2604.323026118283,1
nyc,3395,Henry St & W 9 St,4713,2361,2352,4713,40.6763744,-74.00324957,2019,2019,1,12,1,12,12,lifetime_aggregate,1071,22724.37937619351,1
nyc,3396,Clinton St & 4 Place,19709,9831,9878,19709,40.6783563,-74.00014502,2019,2019,1,12,1,12,12,lifetime_aggregate,1049,5322.441524176772,1
nyc,3397,Court St & Nelson St,17436,8672,8764,17436,40.6763947,-73.99869893,2019,2019,1,12,1,12,12,lifetime_aggregate,1035,5935.994494150034,1
nyc,3398,Smith St & 9 St,27810,13932,13878,27810,40.6746957,-73.99785768,2019,2019,1,12,1,12,12,lifetime_aggregate,991,3563.466379000359,1
nyc,3399,7 St & 3 Ave,13371,6596,6775,13371,40.67260298150126,-73.98983001708984,2019,2019,1,12,1,12,12,lifetime_aggregate,629,4704.21060504076,1
nyc,340,Madison St & Clinton St,46714,23377,23337,46714,40.71269042,-73.98776323,2019,2019,1,12,1,12,12,lifetime_aggregate,768,1644.0467525795266,1
nyc,3400,E 110 St & Madison Ave,33920,16905,17015,33920,40.7961535,-73.94782145,2019,2019,1,12,1,12,12,lifetime_aggregate,1112,3278.301886792453,1
nyc,3400.04,Rogers Ave & Lenox Rd,19619,9799,9820,19619,40.65378041132865,-73.95272595831584,2023,2025,2,12,6,12,31,lifetime_aggregate,1287,6559.967378561599,1
nyc,3401,2 Ave & 9 St,2677,1331,1346,2677,40.6724811,-73.99331394,2019,2019,1,5,1,5,5,lifetime_aggregate,736,27493.46283152783,1
nyc,3402,Court St & State St,54906,27340,27566,54906,40.6902375,-73.99203074,2019,2019,1,12,1,12,12,lifetime_aggregate,1419,2584.4170036061632,1
nyc,3403,4 Ave & 9 St,20132,9917,10215,20132,40.6705135,-73.98876585,2019,2019,1,12,1,12,12,lifetime_aggregate,776,3854.5599046294456,1
nyc,3404,7 St & 5 Ave,16058,7986,8072,16058,40.6704922,-73.98541675,2019,2019,1,12,1,12,12,lifetime_aggregate,721,4489.9738448125545,1
nyc,3405,5 St & 6 Ave,13001,6526,6475,13001,40.6704836,-73.98208968,2019,2019,1,12,1,12,12,lifetime_aggregate,667,5130.374586570264,1
nyc,3407,Union St & Nevins St,19617,9668,9949,19617,40.67909799721684,-73.98765474557877,2019,2019,1,12,1,12,12,lifetime_aggregate,562,2864.8621093949127,1
nyc,3408,Congress St & Clinton St,34092,16914,17178,34092,40.6881529,-73.99520919,2019,2019,1,12,1,12,12,lifetime_aggregate,1328,3895.3420157221635,1
nyc,3408.05,Ocean Ave & Crooke Ave,22975,11392,11583,22975,40.65326,-73.96172,2023,2025,2,12,7,12,30,lifetime_aggregate,1341,5836.779107725789,1
nyc,3409,Bergen St & Smith St,73270,36011,37259,73270,40.6867443,-73.99063168,2019,2019,1,12,1,12,12,lifetime_aggregate,1187,1620.0354851917564,1
nyc,341,Stanton St & Mangin St,38953,19435,19518,38953,40.71782143,-73.97628939,2019,2019,1,12,1,12,12,lifetime_aggregate,554,1422.2267861268708,1
nyc,3410,Dean St & Hoyt St,19874,9739,10135,19874,40.6864442,-73.98759104,2019,2019,1,12,1,12,12,lifetime_aggregate,1183,5952.500754754956,1
nyc,3411,Bond St & Bergen St,24981,12439,12542,24981,40.6849668,-73.98620772,2019,2019,1,12,1,12,12,lifetime_aggregate,1017,4071.094031463913,1
nyc,3412,Pacific St & Nevins St,22379,11176,11203,22379,40.6853761,-73.98302136,2019,2019,1,12,1,12,12,lifetime_aggregate,1711,7645.560570177398,1
nyc,3413,Wyckoff St & 3 Ave,20745,10336,10409,20745,40.6827549,-73.98258555,2019,2019,1,12,1,12,12,lifetime_aggregate,1217,5866.47384912027,1
nyc,3414,Bergen St & Flatbush Ave,31650,15741,15909,31650,40.680944723477296,-73.97567331790923,2019,2019,1,12,1,12,12,lifetime_aggregate,1597,5045.813586097946,1
nyc,3415,Prospect Pl & 6 Ave,19672,9812,9860,19672,40.6793307,-73.97519523,2019,2019,1,12,1,12,12,lifetime_aggregate,1303,6623.627490849938,1
nyc,3416,7 Ave & Park Pl,41328,20732,20596,41328,40.6776147,-73.97324283,2019,2019,1,11,2,12,11,lifetime_aggregate,1148,2777.777777777778,1
nyc,3417,Baltic St & 5 Ave,30379,15038,15341,30379,40.6795766,-73.97854971,2019,2019,1,12,1,12,12,lifetime_aggregate,1320,4345.106817209256,1
nyc,3418,Plaza St West & Flatbush Ave,37077,20467,16610,37077,40.6750207,-73.97111473,2019,2019,1,12,1,12,12,lifetime_aggregate,883,2381.5303287752517,1
nyc,3419,Douglass St & 4 Ave,23935,11806,12129,23935,40.6792788,-73.98154004,2019,2019,1,12,1,12,12,lifetime_aggregate,819,3421.767286400668,1
nyc,342,Columbia St & Rivington St,46193,23175,23018,46193,40.71739973,-73.98016555,2019,2019,1,12,1,12,12,lifetime_aggregate,1017,2201.6322819474813,1
nyc,3420,Douglass St & 3 Ave,31654,15668,15986,31654,40.6802133,-73.98432695,2019,2019,1,12,1,12,12,lifetime_aggregate,689,2176.6601377393063,1
nyc,3420.01,36 St & 4 Ave,48507,24080,24427,48507,40.654144,-74.00422,2023,2025,2,12,1,12,36,lifetime_aggregate,1080,2226.4827756818604,1
nyc,3422,Columbia St & Degraw St,22718,11253,11465,22718,40.6859296,-74.00242364,2019,2019,1,12,1,12,12,lifetime_aggregate,775,3411.3918478739324,1
nyc,3423,West Drive & Prospect Park West,64540,32256,32284,64540,40.6610633719006,-73.97945255041122,2019,2019,1,12,1,12,12,lifetime_aggregate,276,427.64177254415864,1
nyc,3423.1,Clarkson Ave & E 40 St,673,36,637,673,40.65592,-73.94068,2025,2025,1,9,1,9,9,lifetime_aggregate,727,108023.77414561664,1
nyc,3423.10,Clarkson Ave & E 40 St,4462,2373,2089,4462,40.65592,-73.94068,2025,2025,1,12,1,12,12,lifetime_aggregate,727,16293.14208874944,1
nyc,3424,E 106 St & Lexington Ave,15684,7692,7992,15684,40.791976,-73.945993,2019,2019,1,12,1,12,12,lifetime_aggregate,1484,9461.871971435858,1
nyc,3425,2 Ave & E 104 St,26227,13063,13164,26227,40.7892105,-73.94370784,2019,2019,1,12,1,12,12,lifetime_aggregate,1353,5158.805810805658,1
nyc,3426.02,Prospect Ave & Vanderbilt St,20945,10409,10536,20945,40.653368,-73.976291,2023,2025,2,12,1,12,36,lifetime_aggregate,453,2162.8073525901173,1
nyc,3427,Lafayette St & Jersey St,69695,34756,34939,69695,40.72430527250332,-73.99600982666016,2019,2019,1,7,1,7,7,lifetime_aggregate,1794,2574.072745534113,1
nyc,3427,Lafayette St & Jersey St S,10244,5192,5052,10244,40.72430527250332,-73.99600982666016,2019,2019,1,1,8,8,1,lifetime_aggregate,1794,17512.69035532995,1
nyc,3428.02,42 St & 1 Ave,3020,1490,1530,3020,40.654798,-74.014372,2025,2025,1,12,1,12,12,lifetime_aggregate,297,9834.437086092716,1
nyc,3428.04,2 Ave & 43 St,2544,1237,1307,2544,40.652928282817754,-74.01286483444377,2023,2023,1,12,1,12,12,lifetime_aggregate,666,26179.24528301887,1
nyc,3429,Hanson Pl & Ashland Pl,83023,41397,41626,83023,40.68506807308177,-73.97790759801863,2019,2019,1,12,1,12,12,lifetime_aggregate,2036,2452.3324861785286,1
nyc,343,Clinton Ave & Flushing Ave,18309,8605,9704,18309,40.69794,-73.96986848,2019,2019,1,12,1,12,12,lifetime_aggregate,612,3342.6183844011143,1
nyc,3430,Richardson St & N Henry St,28104,14191,13913,28104,40.71907891179564,-73.94223690032959,2019,2019,1,12,1,12,12,lifetime_aggregate,1277,4543.837176202676,1
nyc,3431,E 35 St & 3 Ave,5394,2704,2690,5394,40.746524,-73.977885,2019,2019,1,2,1,2,2,lifetime_aggregate,2186,40526.510938079344,1
nyc,3431.02,New York Ave & Lenox Rd,21018,10499,10519,21018,40.65458,-73.94716,2023,2025,2,12,7,12,30,lifetime_aggregate,1116,5309.734513274336,1
nyc,3432,NYCBS Depot - GOW,1345,215,1130,1345,40.66906013501107,-73.99463653564453,2019,2019,1,6,1,6,6,lifetime_aggregate,1293,96133.82899628254,1
nyc,3434,W 88 St & West End Ave,20022,10208,9814,20022,40.79025417330419,-73.97718340158461,2019,2019,1,8,1,8,8,lifetime_aggregate,633,3161.5223254420134,1
nyc,3435,Grand St & Elizabeth St,163864,81812,82052,163864,40.718822,-73.99596,2019,2019,1,12,1,12,12,lifetime_aggregate,2566,1565.9327246985304,1
nyc,3437,Riverside Dr & W 91 St,27641,14155,13486,27641,40.79313480986663,-73.97700369358063,2019,2019,1,12,1,12,12,lifetime_aggregate,773,2796.570312217358,1
nyc,3439.03,Bedford Ave & Clarkson Ave,38800,19322,19478,38800,40.65519,-73.9564,2023,2025,2,12,2,12,35,lifetime_aggregate,1223,3152.0618556701033,1
nyc,344,Monroe St & Bedford Ave,26364,13451,12913,26364,40.6851443,-73.95380904,2019,2019,1,12,1,12,12,lifetime_aggregate,897,3402.3668639053253,1
nyc,3440,Fulton St & Adams St,63452,32118,31334,63452,40.69241829257847,-73.98949474096298,2019,2019,1,12,1,12,12,lifetime_aggregate,1639,2583.054907646725,1
nyc,3441,10 Hudson Yards,8281,4131,4150,8281,40.752957,-74.00264,2019,2019,1,12,1,12,12,lifetime_aggregate,1095,13223.040695568166,1
nyc,3443,W 52 St & 6 Ave,121034,58167,62867,121034,40.76132983124814,-73.97982001304626,2019,2019,1,12,1,12,12,lifetime_aggregate,1743,1440.0912140390303,1
nyc,3448.02,Parkside Ave & Ocean Ave,90728,45168,45560,90728,40.65485,-73.96217,2023,2025,2,12,6,12,31,lifetime_aggregate,1045,1151.7943743937924,1
nyc,3449,Eckford St & Engert Ave,12136,6068,6068,12136,40.72146256229816,-73.94800901412964,2019,2019,1,11,1,11,11,lifetime_aggregate,1049,8643.704680290046,1
nyc,3451.01,34 St & 5 Ave,9060,4456,4604,9060,40.654098,-74.001131,2023,2025,2,12,1,12,36,lifetime_aggregate,631,6964.67991169978,1
nyc,3452,Bayard St & Leonard St,23474,11767,11707,23474,40.71915571696044,-73.94885390996933,2019,2019,1,12,1,12,12,lifetime_aggregate,1027,4375.053250404703,1
nyc,3453,Devoe St & Lorimer St,33028,16476,16552,33028,40.71335226222875,-73.9491033554077,2019,2019,1,12,1,12,12,lifetime_aggregate,1388,4202.494852852125,1
nyc,3454,Leonard St & Maujer St,21144,10691,10453,21144,40.7103685423523,-73.94705951213837,2019,2019,1,12,1,12,12,lifetime_aggregate,943,4459.894059780552,1
nyc,3454.01,Clarkson Ave & Troy Ave,5367,2633,2734,5367,40.65632593001374,-73.93647934687726,2023,2025,2,12,6,12,31,lifetime_aggregate,910,16955.468604434507,1
nyc,3456,Jackson St & Leonard St,8374,4222,4152,8374,40.71638031973561,-73.94821286201477,2019,2019,1,12,1,12,12,lifetime_aggregate,1307,15607.833771196561,1
nyc,3457,E 58 St & Madison Ave,38244,19124,19120,38244,40.76302594280519,-73.97209525108337,2019,2019,1,10,1,12,12,lifetime_aggregate,1891,4944.5664679426845,1
nyc,3457.03,Prospect Park SW & Vanderbilt St,50912,25379,25533,50912,40.65482,-73.973217,2023,2025,2,12,1,12,36,lifetime_aggregate,264,518.541797611565,1
nyc,3458,W 55 St & 6 Ave,26342,13152,13190,26342,40.76309387270797,-73.9783501625061,2019,2019,1,5,1,5,5,lifetime_aggregate,1666,6324.500797205983,1
nyc,3459,E 53 St & 3 Ave,87250,43347,43903,87250,40.75763227739443,-73.96930575370789,2019,2019,1,11,1,11,11,lifetime_aggregate,1985,2275.0716332378224,1
nyc,346,Bank St & Hudson St,81842,40922,40920,81842,40.736528910904774,-74.00618029637468,2019,2019,1,12,1,12,12,lifetime_aggregate,873,1066.6894748417683,1
nyc,3460.01,2 Ave & 36 St,36417,17231,19186,36417,40.65708876291131,-74.00870202715981,2020,2025,3,12,1,12,72,lifetime_aggregate,736,2021.0341324106873,1
nyc,3460.01,2 Ave & 36 St - Citi Bike HQ at Industry City,11,6,5,11,40.65708866668485,-74.00870203971863,2020,2020,1,1,1,1,1,lifetime_aggregate,736,6690909.090909091,1
nyc,3460.02,36 St & 3 Ave,35768,17732,18036,35768,40.655716,-74.006664,2023,2025,2,12,1,12,36,lifetime_aggregate,1000,2795.7951241333035,1
nyc,3460.04,2 Av & 37 St,1459,638,821,1459,40.656326,-74.009627,2023,2023,1,10,1,10,10,lifetime_aggregate,755,51747.77244688143,1
nyc,3460.04,2 Ave & 37 St,328,145,183,328,40.656326,-74.009627,2023,2023,1,2,10,11,2,lifetime_aggregate,755,230182.92682926828,1
nyc,3460.05,2 Ave & 39 St,4646,2199,2447,4646,40.65572216754553,-74.0100082748101,2023,2023,1,12,1,12,12,lifetime_aggregate,840,18080.06887645286,1
nyc,3460.06,2 Ave & 37 St,2577,1165,1412,2577,40.65624,-74.00933,2025,2025,1,8,1,8,8,lifetime_aggregate,808,31354.287931703533,1
nyc,3461,Murray St & Greenwich St,86047,41803,44244,86047,40.71485150526252,-74.01122331619263,2019,2019,1,12,1,12,12,lifetime_aggregate,1042,1210.9660999221355,1
nyc,3462,E 44 St & 2 Ave,3930,1970,1960,3930,40.75118387463277,-73.97138714790344,2019,2019,1,2,1,2,2,lifetime_aggregate,1685,42875.31806615776,1
nyc,3463,E 16 St & Irving Pl,85876,42807,43069,85876,40.735367055605394,-73.98797392845154,2019,2019,1,12,1,12,12,lifetime_aggregate,1418,1651.2180353067213,1
nyc,3463.01,Clarkson Ave & E 37 St,15514,7691,7823,15514,40.65577,-73.9432,2023,2025,2,12,6,12,31,lifetime_aggregate,786,5066.391646254995,1
nyc,3466,W 45 St & 6 Ave,5097,2533,2564,5097,40.75668720603179,-73.98257732391357,2019,2019,1,2,2,3,2,lifetime_aggregate,2086,40926.03492250344,1
nyc,3466,W 45 St & 6 Ave -,6369,3166,3203,6369,40.75668720603179,-73.98257732391357,2019,2019,1,1,4,4,1,lifetime_aggregate,2086,32752.3944104255,1
nyc,3467,W Broadway & Spring St,22935,10243,12692,22935,40.72494672359416,-74.00165855884552,2019,2019,1,3,10,12,3,lifetime_aggregate,1682,7333.769348157837,1
nyc,3467,W Broadway & Spring Street,84627,40046,44581,84627,40.72494672359416,-74.00165855884552,2019,2019,1,9,1,9,9,lifetime_aggregate,1682,1987.5453460479516,1
nyc,3469,India St & West St,23881,11856,12025,23881,40.73181401720966,-73.95995020866394,2019,2019,1,12,1,12,12,lifetime_aggregate,300,1256.2288011389808,1
nyc,347,Greenwich St & W Houston St,121059,59378,61681,121059,40.728846,-74.008591,2019,2019,1,12,1,12,12,lifetime_aggregate,948,783.0892374792456,1
nyc,3472,W 15 St & 10 Ave,89733,43891,45842,89733,40.74275382865903,-74.00747358798981,2019,2019,1,12,1,12,12,lifetime_aggregate,758,844.7282493619962,1
nyc,3472.03,Clarkson Ave & Nostrand Ave,25553,12683,12870,25553,40.65550224542915,-73.94975152120034,2023,2025,2,12,4,12,33,lifetime_aggregate,1031,4034.751301217078,1
nyc,3474,6 Ave & Spring St,10617,5287,5330,10617,40.7252556952547,-74.00412082672119,2019,2019,1,3,1,3,3,lifetime_aggregate,1609,15154.940190260902,1
nyc,3477,39 St & 2 Ave - Citi Bike HQ at Industry City,6025,2843,3182,6025,40.65539977447831,-74.01062786579132,2019,2019,1,12,1,12,12,lifetime_aggregate,794,13178.423236514522,1
nyc,3478,2 Ave & 36 St - Citi Bike HQ at Industry City,11704,5349,6355,11704,40.65708866668485,-74.00870203971863,2019,2019,1,12,1,12,12,lifetime_aggregate,736,6288.448393711552,1
nyc,3479,Picnic Point,17007,8544,8463,17007,40.68512559515415,-74.02535319328308,2019,2019,1,6,5,10,6,lifetime_aggregate,0,0.0,1
