mode,year,month,start_station_id,start_station_name,start_trips,end_trips,station_lat,station_lng,touchpoints,trips
jc,2019,1,3183,Exchange Place,817,986,40.7162469,-74.0334588,1803,1803
jc,2019,1,3184,Paulus Hook,367,403,40.7141454,-74.0335519,770,770
jc,2019,1,3185,City Hall,503,567,40.7177325,-74.043845,1070,1070
jc,2019,1,3186,Grove St PATH,2661,2986,40.71958611647166,-74.04311746358871,5647,5647
jc,2019,1,3187,Warren St,411,398,40.72112359999999,-74.03805095,809,809
jc,2019,1,3192,Liberty Light Rail,288,307,40.7112423,-74.0557013,595,595
jc,2019,1,3194,McGinley Square,320,267,40.7253399253558,-74.06762212514877,587,587
jc,2019,1,3195,Sip Ave,1111,1065,40.73074262530658,-74.06378388404846,2176,2176
jc,2019,1,3196,Riverview Park,75,70,40.7443187,-74.0439909,145,145
jc,2019,1,3198,Heights Elevator,116,88,40.748715945380226,-74.04044330120087,204,204
jc,2019,1,3199,Newport Pkwy,445,457,40.7287448,-74.0321082,902,902
jc,2019,1,3201,Dey St,47,129,40.737711,-74.066921,176,176
jc,2019,1,3202,Newport PATH,816,798,40.7272235,-74.0337589,1614,1614
jc,2019,1,3203,Hamilton Park,994,1062,40.727595966,-74.044247311,2056,2056
jc,2019,1,3205,JC Medical Center,289,285,40.71653978099194,-74.0496379137039,574,574
jc,2019,1,3206,Hilltop,149,96,40.7311689,-74.0575736,245,245
jc,2019,1,3207,Oakland Ave,318,173,40.7376037,-74.0524783,491,491
jc,2019,1,3209,Brunswick St,461,400,40.72417649999999,-74.0506564,861,861
jc,2019,1,3210,Pershing Field,316,301,40.742677141,-74.051788633,617,617
jc,2019,1,3211,Newark Ave,557,592,40.72152515,-74.046304543,1149,1149
jc,2019,1,3212,Christ Hospital,135,105,40.734785818,-74.050443636,240,240
jc,2019,1,3213,Van Vorst Park,407,379,40.71848892,-74.047726625,786,786
jc,2019,1,3214,Essex Light Rail,331,327,40.7127742,-74.0364857,658,658
jc,2019,1,3220,5 Corners Library,105,71,40.73496102000952,-74.0595030784607,176,176
jc,2019,1,3225,Baldwin at Montgomery,216,200,40.7236589,-74.0641943,416,416
jc,2019,1,3267,Morris Canal,400,388,40.7124188237569,-74.03852552175522,788,788
jc,2019,1,3268,Lafayette Park,105,102,40.71346382669195,-74.06285852193832,207,207
jc,2019,1,3269,Brunswick & 6th,486,468,40.72601172964625,-74.05038893222809,954,954
jc,2019,1,3270,Jersey & 6th St,437,378,40.72528910781132,-74.04557168483734,815,815
jc,2019,1,3272,Jersey & 3rd,543,486,40.72333158646436,-74.04595255851744,1029,1029
jc,2019,1,3273,Manila & 1st,394,455,40.72165072487999,-74.04288411140442,849,849
jc,2019,1,3275,Columbus Drive,441,448,40.718355198232146,-74.03891444206238,889,889
jc,2019,1,3276,Marin Light Rail,521,523,40.71458403535893,-74.04281705617905,1044,1044
jc,2019,1,3277,Communipaw & Berry Lane,66,64,40.71435836870427,-74.06661093235016,130,130
jc,2019,1,3278,Monmouth and 6th,439,415,40.72568548362901,-74.04879033565521,854,854
jc,2019,1,3279,Dixon Mills,379,340,40.721630142638354,-74.04996782541275,719,719
jc,2019,1,3280,Astor Place,238,247,40.71928220070702,-74.07126188278198,485,485
jc,2019,1,3281,Leonard Gordon Park,135,110,40.74590996631558,-74.0572714805603,245,245
jc,2019,1,3426,JCBS Depot,6,9,40.70965083364061,-74.06860113143921,15,15
jc,2019,1,3481,York St,179,172,40.71649,-74.04105,351,351
jc,2019,1,3483,Montgomery St,230,219,40.71942,-74.05099,449,449
jc,2019,1,3638,Washington St,325,344,40.7242941,-74.0354826,669,669
jc,2019,1,3639,Harborside,735,743,40.7192517,-74.034234,1478,1478
jc,2019,1,3640,Journal Square,437,422,40.73367,-74.0625,859,859
jc,2019,1,3677,Glenwood Ave,110,61,40.72755146730012,-74.07106071710587,171,171
jc,2019,1,3678,Fairmount Ave,186,139,40.72572613742557,-74.07195925712585,325,325
jc,2019,1,3679,Bergen Ave,150,121,40.722103786686034,-74.07145500183105,271,271
jc,2019,1,3681,Grand St,284,293,40.71517767732029,-74.03768330812454,577,577
jc,2019,2,3183,Exchange Place,757,904,40.7162469,-74.0334588,1661,1661
jc,2019,2,3184,Paulus Hook,405,439,40.7141454,-74.0335519,844,844
jc,2019,2,3185,City Hall,497,525,40.7177325,-74.043845,1022,1022
jc,2019,2,3186,Grove St PATH,2447,2774,40.71958611647166,-74.04311746358871,5221,5221
jc,2019,2,3187,Warren St,360,356,40.7211236,-74.03805095,716,716
jc,2019,2,3192,Liberty Light Rail,282,326,40.7112423,-74.0557013,608,608
jc,2019,2,3194,McGinley Square,299,244,40.7253399253558,-74.06762212514877,543,543
jc,2019,2,3195,Sip Ave,1082,1020,40.73074262530658,-74.06378388404846,2102,2102
jc,2019,2,3196,Riverview Park,68,54,40.7443187,-74.0439909,122,122
jc,2019,2,3198,Heights Elevator,102,91,40.74871594538023,-74.04044330120087,193,193
jc,2019,2,3199,Newport Pkwy,368,426,40.7287448,-74.0321082,794,794
jc,2019,2,3201,Dey St,52,99,40.737711,-74.066921,151,151
jc,2019,2,3202,Newport PATH,760,737,40.7272235,-74.0337589,1497,1497
jc,2019,2,3203,Hamilton Park,957,984,40.727595966,-74.044247311,1941,1941
jc,2019,2,3205,JC Medical Center,259,263,40.71653978099194,-74.0496379137039,522,522
jc,2019,2,3206,Hilltop,132,102,40.7311689,-74.0575736,234,234
jc,2019,2,3207,Oakland Ave,263,184,40.7376037,-74.0524783,447,447
jc,2019,2,3209,Brunswick St,512,452,40.7241765,-74.0506564,964,964
jc,2019,2,3210,Pershing Field,270,243,40.742677141,-74.051788633,513,513
jc,2019,2,3211,Newark Ave,502,544,40.72152515,-74.046304543,1046,1046
jc,2019,2,3212,Christ Hospital,103,65,40.734785818,-74.050443636,168,168
jc,2019,2,3213,Van Vorst Park,441,374,40.71848892,-74.047726625,815,815
jc,2019,2,3214,Essex Light Rail,281,313,40.7127742,-74.0364857,594,594
jc,2019,2,3220,5 Corners Library,111,89,40.73496102000952,-74.0595030784607,200,200
jc,2019,2,3225,Baldwin at Montgomery,208,186,40.7236589,-74.0641943,394,394
jc,2019,2,3267,Morris Canal,431,356,40.7124188237569,-74.03852552175522,787,787
jc,2019,2,3268,Lafayette Park,90,104,40.71346382669195,-74.06285852193832,194,194
jc,2019,2,3269,Brunswick & 6th,452,400,40.72601172964625,-74.05038893222809,852,852
jc,2019,2,3270,Jersey & 6th St,478,362,40.72528910781132,-74.04557168483734,840,840
jc,2019,2,3272,Jersey & 3rd,473,454,40.72333158646436,-74.04595255851744,927,927
jc,2019,2,3273,Manila & 1st,325,378,40.72165072487999,-74.04288411140442,703,703
jc,2019,2,3275,Columbus Drive,433,428,40.71835519823214,-74.03891444206238,861,861
jc,2019,2,3276,Marin Light Rail,491,513,40.71458403535893,-74.04281705617905,1004,1004
jc,2019,2,3277,Communipaw & Berry Lane,52,47,40.71435836870427,-74.06661093235016,99,99
jc,2019,2,3278,Monmouth and 6th,384,370,40.72568548362901,-74.04879033565521,754,754
jc,2019,2,3279,Dixon Mills,366,331,40.721630142638354,-74.04996782541275,697,697
jc,2019,2,3280,Astor Place,228,224,40.71928220070702,-74.07126188278198,452,452
jc,2019,2,3281,Leonard Gordon Park,134,120,40.74590996631558,-74.0572714805603,254,254
jc,2019,2,3426,JCBS Depot,6,12,40.70965083364061,-74.06860113143921,18,18
jc,2019,2,3481,York St,176,184,40.71649,-74.04105,360,360
jc,2019,2,3483,Montgomery St,247,257,40.71942,-74.05099,504,504
jc,2019,2,3638,Washington St,322,347,40.7242941,-74.0354826,669,669
jc,2019,2,3639,Harborside,676,696,40.7192517,-74.034234,1372,1372
jc,2019,2,3640,Journal Square,406,371,40.73367,-74.0625,777,777
jc,2019,2,3677,Glenwood Ave,102,68,40.72755146730012,-74.07106071710587,170,170
jc,2019,2,3678,Fairmount Ave,145,105,40.72572613742557,-74.07195925712585,250,250
jc,2019,2,3679,Bergen Ave,173,156,40.722103786686034,-74.07145500183105,329,329
jc,2019,2,3681,Grand St,268,278,40.71517767732029,-74.03768330812454,546,546
jc,2019,3,3183,Exchange Place,1045,1235,40.7162469,-74.0334588,2280,2280
jc,2019,3,3184,Paulus Hook,452,504,40.7141454,-74.0335519,956,956
jc,2019,3,3185,City Hall,707,736,40.7177325,-74.043845,1443,1443
jc,2019,3,3186,Grove St PATH,3113,3486,40.71958611647166,-74.04311746358871,6599,6599
jc,2019,3,3187,Warren St,517,497,40.7211236,-74.03805095,1014,1014
jc,2019,3,3192,Liberty Light Rail,475,503,40.7112423,-74.0557013,978,978
jc,2019,3,3194,McGinley Square,358,269,40.7253399253558,-74.06762212514877,627,627
jc,2019,3,3195,Sip Ave,1209,1116,40.73089709786179,-74.06391263008118,2325,2325
jc,2019,3,3196,Riverview Park,89,77,40.7443187,-74.0439909,166,166
jc,2019,3,3198,Heights Elevator,123,106,40.74871594538023,-74.04044330120087,229,229
jc,2019,3,3199,Newport Pkwy,503,526,40.7287448,-74.0321082,1029,1029
jc,2019,3,3201,Dey St,50,101,40.737711,-74.066921,151,151
jc,2019,3,3202,Newport PATH,939,931,40.7272235,-74.0337589,1870,1870
jc,2019,3,3203,Hamilton Park,1180,1173,40.727595966,-74.044247311,2353,2353
jc,2019,3,3205,JC Medical Center,388,407,40.71653978099194,-74.0496379137039,795,795
jc,2019,3,3206,Hilltop,173,126,40.7311689,-74.0575736,299,299
jc,2019,3,3207,Oakland Ave,312,258,40.7376037,-74.0524783,570,570
jc,2019,3,3209,Brunswick St,593,530,40.7241765,-74.0506564,1123,1123
jc,2019,3,3210,Pershing Field,336,290,40.742677141,-74.051788633,626,626
jc,2019,3,3211,Newark Ave,618,707,40.72152515,-74.046304543,1325,1325
jc,2019,3,3212,Christ Hospital,168,98,40.734785818,-74.050443636,266,266
jc,2019,3,3213,Van Vorst Park,600,527,40.71848892,-74.047726625,1127,1127
jc,2019,3,3214,Essex Light Rail,373,400,40.7127742,-74.0364857,773,773
jc,2019,3,3220,5 Corners Library,178,152,40.73496102000952,-74.0595030784607,330,330
jc,2019,3,3225,Baldwin at Montgomery,222,207,40.7236589,-74.0641943,429,429
jc,2019,3,3267,Morris Canal,510,475,40.7124188237569,-74.03852552175522,985,985
jc,2019,3,3268,Lafayette Park,120,134,40.71346382669195,-74.06285852193832,254,254
jc,2019,3,3269,Brunswick & 6th,626,528,40.72601172964625,-74.05038893222809,1154,1154
jc,2019,3,3270,Jersey & 6th St,600,461,40.72528910781132,-74.04557168483734,1061,1061
jc,2019,3,3272,Jersey & 3rd,556,536,40.72333158646436,-74.04595255851744,1092,1092
jc,2019,3,3273,Manila & 1st,470,537,40.72165072487999,-74.04288411140442,1007,1007
jc,2019,3,3275,Columbus Drive,473,478,40.71835519823214,-74.03891444206238,951,951
jc,2019,3,3276,Marin Light Rail,683,736,40.71458403535893,-74.04281705617905,1419,1419
jc,2019,3,3277,Communipaw & Berry Lane,85,89,40.71435836870427,-74.06661093235016,174,174
jc,2019,3,3278,Monmouth and 6th,481,492,40.72568548362901,-74.04879033565521,973,973
jc,2019,3,3279,Dixon Mills,437,400,40.721630142638354,-74.04996782541275,837,837
jc,2019,3,3280,Astor Place,256,273,40.71928220070702,-74.07126188278198,529,529
jc,2019,3,3281,Leonard Gordon Park,141,132,40.74590996631558,-74.0572714805603,273,273
jc,2019,3,3426,JCBS Depot,13,16,40.70965083364061,-74.06860113143921,29,29
jc,2019,3,3481,York St,232,233,40.71649,-74.04105,465,465
jc,2019,3,3483,Montgomery St,331,333,40.71942,-74.05099,664,664
jc,2019,3,3638,Washington St,418,444,40.7242941,-74.0354826,862,862
jc,2019,3,3639,Harborside,900,907,40.7192517,-74.034234,1807,1807
jc,2019,3,3640,Journal Square,508,443,40.73366999999999,-74.0625,951,951
jc,2019,3,3677,Glenwood Ave,134,98,40.72755146730012,-74.07106071710587,232,232
jc,2019,3,3678,Fairmount Ave,178,125,40.72572613742557,-74.07195925712585,303,303
jc,2019,3,3679,Bergen Ave,177,159,40.722103786686034,-74.07145500183105,336,336
jc,2019,3,3681,Grand St,336,323,40.71517767732029,-74.03768330812454,659,659
jc,2019,4,3183,Exchange Place,1571,2006,40.71624690000001,-74.0334588,3577,3577
jc,2019,4,3184,Paulus Hook,670,702,40.7141454,-74.0335519,1372,1372
jc,2019,4,3185,City Hall,874,935,40.7177325,-74.043845,1809,1809
jc,2019,4,3186,Grove St PATH,3728,4577,40.71958611647166,-74.04311746358871,8305,8305
jc,2019,4,3187,Warren St,664,698,40.7211236,-74.03805095,1362,1362
jc,2019,4,3192,Liberty Light Rail,814,859,40.7112423,-74.0557013,1673,1673
jc,2019,4,3194,McGinley Square,551,355,40.7253399253558,-74.06762212514877,906,906
jc,2019,4,3195,Sip Ave,1507,1435,40.73089709786179,-74.06391263008118,2942,2942
jc,2019,4,3196,Riverview Park,176,153,40.7443187,-74.0439909,329,329
jc,2019,4,3198,Heights Elevator,235,205,40.74871594538023,-74.04044330120087,440,440
jc,2019,4,3199,Newport Pkwy,917,938,40.7287448,-74.0321082,1855,1855
jc,2019,4,3201,Dey St,94,175,40.737711,-74.066921,269,269
jc,2019,4,3202,Newport PATH,1458,1334,40.7272235,-74.0337589,2792,2792
jc,2019,4,3203,Hamilton Park,1754,1663,40.727595966,-74.044247311,3417,3417
jc,2019,4,3205,JC Medical Center,553,560,40.71653978099194,-74.0496379137039,1113,1113
jc,2019,4,3206,Hilltop,297,257,40.7311689,-74.0575736,554,554
jc,2019,4,3207,Oakland Ave,439,318,40.7376037,-74.0524783,757,757
jc,2019,4,3209,Brunswick St,703,604,40.7241765,-74.0506564,1307,1307
jc,2019,4,3210,Pershing Field,463,429,40.74267714100001,-74.05178863299999,892,892
jc,2019,4,3211,Newark Ave,888,902,40.72152515,-74.046304543,1790,1790
jc,2019,4,3212,Christ Hospital,233,140,40.734785818,-74.050443636,373,373
jc,2019,4,3213,Van Vorst Park,743,685,40.71848892,-74.047726625,1428,1428
jc,2019,4,3214,Essex Light Rail,495,563,40.7127742,-74.0364857,1058,1058
jc,2019,4,3220,5 Corners Library,280,225,40.73496102000952,-74.0595030784607,505,505
jc,2019,4,3225,Baldwin at Montgomery,347,347,40.7236589,-74.0641943,694,694
jc,2019,4,3267,Morris Canal,773,675,40.7124188237569,-74.03852552175522,1448,1448
jc,2019,4,3268,Lafayette Park,214,204,40.71346382669195,-74.06285852193832,418,418
jc,2019,4,3269,Brunswick & 6th,810,728,40.72601172964625,-74.05038893222809,1538,1538
jc,2019,4,3270,Jersey & 6th St,759,579,40.72528910781132,-74.04557168483734,1338,1338
jc,2019,4,3272,Jersey & 3rd,734,711,40.72333158646436,-74.04595255851744,1445,1445
jc,2019,4,3273,Manila & 1st,673,690,40.72165072487999,-74.04288411140442,1363,1363
jc,2019,4,3275,Columbus Drive,637,639,40.71835519823214,-74.03891444206238,1276,1276
jc,2019,4,3276,Marin Light Rail,921,911,40.71458403535893,-74.04281705617905,1832,1832
jc,2019,4,3277,Communipaw & Berry Lane,135,120,40.71435836870427,-74.06661093235016,255,255
jc,2019,4,3278,Monmouth and 6th,613,610,40.72568548362901,-74.04879033565521,1223,1223
jc,2019,4,3279,Dixon Mills,540,502,40.721630142638354,-74.04996782541275,1042,1042
jc,2019,4,3280,Astor Place,322,332,40.71928220070702,-74.07126188278198,654,654
jc,2019,4,3281,Leonard Gordon Park,259,212,40.74590996631558,-74.0572714805603,471,471
jc,2019,4,3426,JCBS Depot,4,14,40.70965083364061,-74.06860113143921,18,18
jc,2019,4,3481,York St,295,279,40.71649,-74.04105,574,574
jc,2019,4,3483,Montgomery St,369,335,40.71942,-74.05099,704,704
jc,2019,4,3638,Washington St,863,864,40.7242941,-74.0354826,1727,1727
jc,2019,4,3639,Harborside,1365,1381,40.7192517,-74.034234,2746,2746
jc,2019,4,3640,Journal Square,743,692,40.73367,-74.0625,1435,1435
jc,2019,4,3677,Glenwood Ave,179,120,40.72755146730012,-74.07106071710587,299,299
jc,2019,4,3678,Fairmount Ave,255,182,40.72572613742557,-74.07195925712585,437,437
jc,2019,4,3679,Bergen Ave,276,265,40.722103786686034,-74.07145500183105,541,541
jc,2019,4,3681,Grand St,478,441,40.71517767732029,-74.03768330812454,919,919
jc,2019,5,3183,Exchange Place,1113,1405,40.7162469,-74.0334588,2518,2518
jc,2019,5,3184,Paulus Hook,959,1073,40.7141454,-74.0335519,2032,2032
jc,2019,5,3185,City Hall,935,985,40.7177325,-74.043845,1920,1920
jc,2019,5,3186,Grove St PATH,4114,5284,40.71958611647166,-74.04311746358871,9398,9398
jc,2019,5,3187,Warren St,785,824,40.7211236,-74.03805095,1609,1609
jc,2019,5,3192,Liberty Light Rail,871,902,40.7112423,-74.0557013,1773,1773
jc,2019,5,3194,McGinley Square,530,377,40.7253399253558,-74.06762212514877,907,907
jc,2019,5,3195,Sip Ave,1688,1479,40.73089709786179,-74.06391263008118,3167,3167
jc,2019,5,3196,Riverview Park,244,219,40.7443187,-74.0439909,463,463
jc,2019,5,3198,Heights Elevator,277,254,40.74871594538023,-74.04044330120087,531,531
jc,2019,5,3199,Newport Pkwy,1022,1017,40.7287448,-74.0321082,2039,2039
jc,2019,5,3201,Dey St,116,179,40.737711,-74.066921,295,295
jc,2019,5,3202,Newport PATH,1595,1612,40.7272235,-74.0337589,3207,3207
jc,2019,5,3203,Hamilton Park,2267,2130,40.727595966,-74.044247311,4397,4397
jc,2019,5,3205,JC Medical Center,600,633,40.71653978099194,-74.0496379137039,1233,1233
jc,2019,5,3206,Hilltop,288,256,40.7311689,-74.0575736,544,544
jc,2019,5,3207,Oakland Ave,459,341,40.7376037,-74.0524783,800,800
jc,2019,5,3209,Brunswick St,755,626,40.7241765,-74.0506564,1381,1381
jc,2019,5,3210,Pershing Field,466,424,40.742677141,-74.051788633,890,890
jc,2019,5,3211,Newark Ave,877,976,40.72152515,-74.046304543,1853,1853
jc,2019,5,3212,Christ Hospital,253,154,40.734785818,-74.050443636,407,407
jc,2019,5,3213,Van Vorst Park,801,653,40.71848892,-74.047726625,1454,1454
jc,2019,5,3214,Essex Light Rail,602,594,40.7127742,-74.0364857,1196,1196
jc,2019,5,3220,5 Corners Library,229,200,40.73496102000953,-74.0595030784607,429,429
jc,2019,5,3225,Baldwin at Montgomery,389,354,40.7236589,-74.0641943,743,743
jc,2019,5,3267,Morris Canal,1019,858,40.7124188237569,-74.03852552175522,1877,1877
jc,2019,5,3268,Lafayette Park,243,215,40.71346382669195,-74.06285852193832,458,458
jc,2019,5,3269,Brunswick & 6th,764,716,40.72601172964625,-74.05038893222809,1480,1480
jc,2019,5,3270,Jersey & 6th St,818,566,40.72528910781132,-74.04557168483734,1384,1384
jc,2019,5,3272,Jersey & 3rd,766,699,40.72333158646436,-74.04595255851744,1465,1465
jc,2019,5,3273,Manila & 1st,647,666,40.72165072487999,-74.04288411140442,1313,1313
jc,2019,5,3275,Columbus Drive,665,729,40.71835519823214,-74.03891444206238,1394,1394
jc,2019,5,3276,Marin Light Rail,1259,1319,40.71458403535893,-74.04281705617905,2578,2578
jc,2019,5,3277,Communipaw & Berry Lane,152,147,40.71435836870427,-74.06661093235016,299,299
jc,2019,5,3278,Monmouth and 6th,645,608,40.72568548362901,-74.04879033565521,1253,1253
jc,2019,5,3279,Dixon Mills,584,510,40.721630142638354,-74.04996782541275,1094,1094
jc,2019,5,3280,Astor Place,348,355,40.71928220070702,-74.07126188278198,703,703
jc,2019,5,3281,Leonard Gordon Park,207,191,40.74590996631558,-74.0572714805603,398,398
jc,2019,5,3426,JCBS Depot,5,18,40.70965083364061,-74.06860113143921,23,23
jc,2019,5,3481,York St,334,317,40.71649,-74.04105,651,651
jc,2019,5,3483,Montgomery St,372,350,40.71942,-74.05099,722,722
jc,2019,5,3638,Washington St,887,901,40.7242941,-74.0354826,1788,1788
jc,2019,5,3639,Harborside,1481,1445,40.7192517,-74.034234,2926,2926
jc,2019,5,3640,Journal Square,798,678,40.73367,-74.0625,1476,1476
jc,2019,5,3677,Glenwood Ave,209,152,40.72755146730012,-74.07106071710587,361,361
jc,2019,5,3678,Fairmount Ave,319,247,40.72572613742557,-74.07195925712585,566,566
jc,2019,5,3679,Bergen Ave,295,284,40.722103786686034,-74.07145500183105,579,579
jc,2019,5,3681,Grand St,603,608,40.71517767732029,-74.03768330812454,1211,1211
jc,2019,5,3791,Hoboken Ave at Monmouth St,2,1,40.73520838045357,-74.04696375131607,3,3
jc,2019,6,3184,Paulus Hook,1400,1726,40.7141454,-74.0335519,3126,3126
jc,2019,6,3185,City Hall,1097,1139,40.7177325,-74.043845,2236,2236
jc,2019,6,3186,Grove St PATH,4499,5229,40.71958611647166,-74.04311746358871,9728,9728
jc,2019,6,3187,Warren St,1011,1022,40.7211236,-74.03805095,2033,2033
jc,2019,6,3192,Liberty Light Rail,1041,1162,40.7112423,-74.0557013,2203,2203
jc,2019,6,3194,McGinley Square,501,380,40.7253399253558,-74.06762212514877,881,881
jc,2019,6,3195,Sip Ave,1740,1456,40.73089709786179,-74.06391263008118,3196,3196
jc,2019,6,3196,Riverview Park,244,216,40.744318699999994,-74.0439909,460,460
jc,2019,6,3198,Heights Elevator,261,263,40.74871594538023,-74.04044330120087,524,524
jc,2019,6,3199,Newport Pkwy,1275,1278,40.7287448,-74.0321082,2553,2553
jc,2019,6,3201,Dey St,147,169,40.737711,-74.066921,316,316
jc,2019,6,3202,Newport PATH,1781,1722,40.7272235,-74.0337589,3503,3503
jc,2019,6,3203,Hamilton Park,2385,2268,40.727595966,-74.044247311,4653,4653
jc,2019,6,3205,JC Medical Center,702,754,40.71653978099194,-74.0496379137039,1456,1456
jc,2019,6,3206,Hilltop,332,306,40.7311689,-74.0575736,638,638
jc,2019,6,3207,Oakland Ave,410,352,40.7376037,-74.0524783,762,762
jc,2019,6,3209,Brunswick St,821,733,40.7241765,-74.0506564,1554,1554
jc,2019,6,3210,Pershing Field,499,455,40.742677141,-74.051788633,954,954
jc,2019,6,3211,Newark Ave,1120,1186,40.72152515,-74.046304543,2306,2306
jc,2019,6,3212,Christ Hospital,270,193,40.734785818,-74.050443636,463,463
jc,2019,6,3213,Van Vorst Park,885,801,40.71848892,-74.047726625,1686,1686
jc,2019,6,3214,Essex Light Rail,588,603,40.7127742,-74.0364857,1191,1191
jc,2019,6,3220,5 Corners Library,241,214,40.73496102000952,-74.0595030784607,455,455
jc,2019,6,3225,Baldwin at Montgomery,436,402,40.7236589,-74.0641943,838,838
jc,2019,6,3267,Morris Canal,1092,973,40.7124188237569,-74.03852552175522,2065,2065
jc,2019,6,3268,Lafayette Park,278,286,40.71346382669195,-74.06285852193832,564,564
jc,2019,6,3269,Brunswick & 6th,778,783,40.72601172964625,-74.05038893222809,1561,1561
jc,2019,6,3270,Jersey & 6th St,793,679,40.72528910781132,-74.04557168483734,1472,1472
jc,2019,6,3272,Jersey & 3rd,829,805,40.72333158646436,-74.04595255851744,1634,1634
jc,2019,6,3273,Manila & 1st,728,722,40.72165072487999,-74.04288411140442,1450,1450
jc,2019,6,3275,Columbus Drive,904,939,40.71835519823214,-74.03891444206238,1843,1843
jc,2019,6,3276,Marin Light Rail,1476,1569,40.71458403535893,-74.04281705617905,3045,3045
jc,2019,6,3277,Communipaw & Berry Lane,195,216,40.71435836870427,-74.06661093235016,411,411
jc,2019,6,3278,Monmouth and 6th,763,753,40.72568548362901,-74.04879033565521,1516,1516
jc,2019,6,3279,Dixon Mills,590,535,40.721630142638354,-74.04996782541275,1125,1125
jc,2019,6,3280,Astor Place,397,413,40.71928220070702,-74.07126188278198,810,810
jc,2019,6,3281,Leonard Gordon Park,257,216,40.74590996631558,-74.0572714805603,473,473
jc,2019,6,3426,JCBS Depot,1,9,40.70965083364061,-74.06860113143921,10,10
jc,2019,6,3481,York St,325,332,40.71649,-74.04105,657,657
jc,2019,6,3483,Montgomery St,420,409,40.71942,-74.05099,829,829
jc,2019,6,3638,Washington St,1036,1044,40.7242941,-74.0354826,2080,2080
jc,2019,6,3639,Harborside,1830,1775,40.7192517,-74.034234,3605,3605
jc,2019,6,3640,Journal Square,828,670,40.73367,-74.0625,1498,1498
jc,2019,6,3677,Glenwood Ave,163,128,40.72755146730012,-74.07106071710587,291,291
jc,2019,6,3678,Fairmount Ave,325,267,40.72572613742557,-74.07195925712585,592,592
jc,2019,6,3679,Bergen Ave,318,310,40.722103786686034,-74.07145500183105,628,628
jc,2019,6,3681,Grand St,704,705,40.71517767732029,-74.03768330812454,1409,1409
jc,2019,6,3791,Hoboken Ave at Monmouth St,102,114,40.73520838045357,-74.04696375131607,216,216
jc,2019,7,3184,Paulus Hook,1166,1320,40.7141454,-74.0335519,2486,2486
jc,2019,7,3185,City Hall,1093,1120,40.7177325,-74.043845,2213,2213
jc,2019,7,3186,Grove St PATH,4834,6270,40.71958611647166,-74.04311746358871,11104,11104
jc,2019,7,3187,Warren St,1117,1079,40.7211236,-74.03805095,2196,2196
jc,2019,7,3192,Liberty Light Rail,1014,1122,40.7112423,-74.0557013,2136,2136
jc,2019,7,3194,McGinley Square,771,441,40.7253399253558,-74.06762212514877,1212,1212
jc,2019,7,3195,Sip Ave,2005,1935,40.73089709786179,-74.06391263008118,3940,3940
jc,2019,7,3196,Riverview Park,252,221,40.7443187,-74.0439909,473,473
jc,2019,7,3198,Heights Elevator,347,320,40.74871594538023,-74.04044330120087,667,667
jc,2019,7,3199,Newport Pkwy,1234,1264,40.7287448,-74.0321082,2498,2498
jc,2019,7,3201,Dey St,159,223,40.737711,-74.066921,382,382
jc,2019,7,3202,Newport PATH,1744,1956,40.7272235,-74.0337589,3700,3700
jc,2019,7,3203,Hamilton Park,2679,2443,40.727595966,-74.044247311,5122,5122
jc,2019,7,3205,JC Medical Center,767,791,40.71653978099194,-74.0496379137039,1558,1558
jc,2019,7,3206,Hilltop,335,264,40.7311689,-74.0575736,599,599
jc,2019,7,3207,Oakland Ave,461,336,40.7376037,-74.0524783,797,797
jc,2019,7,3209,Brunswick St,883,846,40.7241765,-74.0506564,1729,1729
jc,2019,7,3210,Pershing Field,405,385,40.742677141,-74.051788633,790,790
jc,2019,7,3211,Newark Ave,1230,1273,40.72152515,-74.046304543,2503,2503
jc,2019,7,3212,Christ Hospital,236,184,40.734785818,-74.050443636,420,420
jc,2019,7,3213,Van Vorst Park,922,738,40.71848892,-74.047726625,1660,1660
jc,2019,7,3214,Essex Light Rail,625,641,40.7127742,-74.0364857,1266,1266
jc,2019,7,3220,5 Corners Library,287,237,40.73496102000952,-74.0595030784607,524,524
jc,2019,7,3225,Baldwin at Montgomery,461,421,40.7236589,-74.0641943,882,882
jc,2019,7,3267,Morris Canal,1205,1024,40.7124188237569,-74.03852552175522,2229,2229
jc,2019,7,3268,Lafayette Park,385,385,40.71346382669195,-74.06285852193832,770,770
jc,2019,7,3269,Brunswick & 6th,1108,866,40.72601172964625,-74.05038893222809,1974,1974
jc,2019,7,3270,Jersey & 6th St,1005,803,40.72528910781132,-74.04557168483734,1808,1808
jc,2019,7,3272,Jersey & 3rd,941,870,40.72333158646436,-74.04595255851744,1811,1811
jc,2019,7,3273,Manila & 1st,748,755,40.72165072487999,-74.04288411140442,1503,1503
jc,2019,7,3275,Columbus Drive,909,924,40.71835519823214,-74.03891444206238,1833,1833
jc,2019,7,3276,Marin Light Rail,1637,1649,40.71458403535893,-74.04281705617905,3286,3286
jc,2019,7,3277,Communipaw & Berry Lane,256,264,40.71435836870427,-74.06661093235016,520,520
jc,2019,7,3278,Monmouth and 6th,875,753,40.725685483629,-74.04879033565521,1628,1628
jc,2019,7,3279,Dixon Mills,739,641,40.721630142638354,-74.04996782541275,1380,1380
jc,2019,7,3280,Astor Place,337,360,40.71928220070702,-74.07126188278198,697,697
