mode,year,month,start_station_id,start_station_name,start_trips,end_trips,station_lat,station_lng,touchpoints,trips
nyc,2019,9,3167,Amsterdam Ave & W 73 St,6195,6026,40.77966809007312,-73.98093044757842,12221,12221
nyc,2019,9,3168,Central Park West & W 85 St,4923,4707,40.78472675,-73.96961715,9630,9630
nyc,2019,9,3169,Riverside Dr & W 82 St,2447,2454,40.78720869,-73.98128127,4901,4901
nyc,2019,9,317,E 6 St & Avenue B,6749,6615,40.72453734,-73.98185424,13364,13364
nyc,2019,9,3170,W 84 St & Columbus Ave,2743,2651,40.78499979,-73.97283406,5394,5394
nyc,2019,9,3171,Amsterdam Ave & W 82 St,3631,3534,40.78524672,-73.97667321000002,7165,7165
nyc,2019,9,3172,W 74 St & Columbus Ave,2269,2166,40.7785669,-73.97754961,4435,4435
nyc,2019,9,3173,Riverside Blvd & W 67 St,3643,3482,40.777507027547976,-73.98888587951659,7125,7125
nyc,2019,9,3175,W 70 St & Amsterdam Ave,4515,4213,40.77748046,-73.98288594,8728,8728
nyc,2019,9,3177,W 84 St & Broadway,3261,2670,40.7867947,-73.977112,5931,5931
nyc,2019,9,3178,Riverside Dr & W 78 St,2430,2423,40.78414472,-73.98362492,4853,4853
nyc,2019,9,3179,Park Ave & Marcus Garvey Blvd,684,657,40.698617,-73.941342,1341,1341
nyc,2019,9,3182,Yankee Ferry Terminal,2066,2092,40.686931,-74.016966,4158,4158
nyc,2019,9,319,Fulton St & Broadway,5814,5814,40.711066,-74.009447,11628,11628
nyc,2019,9,3191,Union St,0,1,40.7182113,-74.0836394,1,1
nyc,2019,9,320,Leonard St & Church St,3310,3294,40.71757099999999,-74.005549,6604,6604
nyc,2019,9,321,Cadman Plaza E & Red Cross Pl,2904,2953,40.69991755,-73.98971773,5857,5857
nyc,2019,9,3221,47 Ave & 31 St,581,584,40.743,-73.93561,1165,1165
nyc,2019,9,323,Lawrence St & Willoughby St,3112,3086,40.69236178,-73.98631746,6198,6198
nyc,2019,9,3231,E 67 St & Park Ave,1489,1466,40.76780080148132,-73.96592080593109,2955,2955
nyc,2019,9,3232,Bond St & Fulton St,3589,3617,40.68962188790333,-73.98304268717766,7206,7206
nyc,2019,9,3233,E 48 St & 5 Ave,7123,7206,40.75724567911726,-73.97805914282799,14329,14329
nyc,2019,9,3235,E 41 St & Madison Ave,3865,3860,40.752165280621966,-73.97992193698882,7725,7725
nyc,2019,9,3236,W 42 St & Dyer Ave,4760,4697,40.75898481399634,-73.99379968643188,9457,9457
nyc,2019,9,324,DeKalb Ave & Hudson Ave,2411,2454,40.689888,-73.981013,4865,4865
nyc,2019,9,3241,Monroe St & Tompkins Ave,980,981,40.686203,-73.944694,1961,1961
nyc,2019,9,3242,Schermerhorn St & Court St,2031,2059,40.691029256779686,-73.99183362722397,4090,4090
nyc,2019,9,3243,E 58 St & 1 Ave (NE Corner),1479,1424,40.75892386377695,-73.96226227283478,2903,2903
nyc,2019,9,3244,University Pl & E 8 St,7247,7253,40.73143724085229,-73.99490341544151,14500,14500
nyc,2019,9,3245,NYCBS DEPOT - DELANCEY,0,20,40.71644423134479,-73.9823305606842,20,20
nyc,2019,9,3249,Verona Pl & Fulton St,909,912,40.6803560840434,-73.9476791024208,1821,1821
nyc,2019,9,325,E 19 St & 3 Ave,5025,5021,40.73624527,-73.98473765,10046,10046
nyc,2019,9,3254,Soissons Landing,2354,2356,40.69231660719192,-74.01486575603485,4710,4710
nyc,2019,9,3255,8 Ave & W 31 St,13673,13733,40.750585347021506,-73.9946848154068,27406,27406
nyc,2019,9,3256,Pier 40 - Hudson River Park,8581,8608,40.7277140777778,-74.01129573583603,17189,17189
nyc,2019,9,3259,9 Ave & W 28 St,5478,5513,40.74937024193277,-73.99923384189606,10991,10991
nyc,2019,9,326,E 11 St & 1 Ave,6873,6936,40.72953837,-73.98426726,13809,13809
nyc,2019,9,3260,Mercer St & Bleecker St,6791,6900,40.72706363348306,-73.99662137031554,13691,13691
nyc,2019,9,3263,Cooper Square & Astor Pl,9812,10612,40.72951496224949,-73.99075269699097,20424,20424
nyc,2019,9,327,Vesey Pl & River Terrace,9339,9336,40.7153379,-74.01658354,18675,18675
nyc,2019,9,328,Watts St & Greenwich St,5355,5383,40.72405549,-74.00965965,10738,10738
nyc,2019,9,3282,5 Ave & E 88 St,7186,7220,40.78307,-73.95939000000001,14406,14406
nyc,2019,9,3283,W 89 St & Columbus Ave,3188,2864,40.7882213,-73.97041561,6052,6052
nyc,2019,9,3284,E 88 St & Park Ave,1467,1479,40.781410700190015,-73.95595908164978,2946,2946
nyc,2019,9,3285,W 87 St & Amsterdam Ave,2106,2015,40.78839,-73.9747,4121,4121
nyc,2019,9,3286,E 89 St & 3 Ave,2463,2450,40.7806284,-73.9521667,4913,4913
nyc,2019,9,3287,W 87 St & West End Ave,2065,2016,40.789622,-73.97757,4081,4081
nyc,2019,9,3288,E 88 St & 1 Ave,2494,2510,40.778301,-73.9488134,5004,5004
nyc,2019,9,3289,W 90 St & Amsterdam Ave,1560,1571,40.79017948095081,-73.97288918495178,3131,3131
nyc,2019,9,3290,E 89 St & York Ave,2053,2055,40.7779453,-73.946041,4108,4108
nyc,2019,9,3292,5 Ave & E 93 St,2458,2433,40.7857851,-73.957481,4891,4891
nyc,2019,9,3293,W 92 St & Broadway,1898,1922,40.7921,-73.9739,3820,3820
nyc,2019,9,3294,E 91 St & Park Ave,1577,1574,40.7835016,-73.955327,3151,3151
nyc,2019,9,3295,Central Park W & W 96 St,5109,4498,40.79127,-73.964839,9607,9607
nyc,2019,9,3296,E 93 St & 2 Ave,1582,1604,40.782454175279874,-73.9489196240902,3186,3186
nyc,2019,9,3297,6 St & 7 Ave,707,713,40.6686627,-73.97988067,1420,1420
nyc,2019,9,3298,Warren St & Court St,1586,1588,40.686371,-73.99383324,3174,3174
nyc,2019,9,3299,E 98 St & Park Ave,742,739,40.78813,-73.95206,1481,1481
nyc,2019,9,330,Reade St & Broadway,3137,3142,40.71450451,-74.00562789,6279,6279
nyc,2019,9,3300,Prospect Park West & 8 St,1321,1297,40.66514681533792,-73.97637605667114,2618,2618
nyc,2019,9,3301,Columbus Ave & W 95 St,4122,4122,40.7919557,-73.968087,8244,8244
nyc,2019,9,3302,Columbus Ave & W 103 St,448,434,40.7969347,-73.9643412291,882,882
nyc,2019,9,3303,Butler St & Court St,1181,1203,40.6849894,-73.99440329,2384,2384
nyc,2019,9,3304,6 Ave & 9 St,1286,1288,40.668127,-73.98377641,2574,2574
nyc,2019,9,3305,E 91 St & 2 Ave,2718,2734,40.78112229934166,-73.94965589046478,5452,5452
nyc,2019,9,3306,10 St & 7 Ave,973,971,40.6662078,-73.98199886,1944,1944
nyc,2019,9,3307,West End Ave & W 94 St,1979,1980,40.7941654,-73.974124,3959,3959
nyc,2019,9,3308,Kane St & Clinton St,1509,1534,40.6861758,-73.99645295,3043,3043
nyc,2019,9,3309,E 97 St & 3 Ave,870,875,40.7859201,-73.94860294,1745,1745
nyc,2019,9,331,Pike St & Monroe St,2930,2936,40.71173107,-73.99193043,5866,5866
nyc,2019,9,3310,14 St & 7 Ave,1215,1195,40.663779,-73.98396846,2410,2410
nyc,2019,9,3311,Columbia St & Kane St,1066,1081,40.68763155,-74.0016256,2147,2147
nyc,2019,9,3312,1 Ave & E 94 St,1723,1740,40.7817212,-73.94594,3463,3463
nyc,2019,9,3313,6 Ave & 12 St,842,854,40.6663181,-73.9854617,1696,1696
nyc,2019,9,3314,W 95 St & Broadway,3092,3092,40.7937704,-73.971888,6184,6184
nyc,2019,9,3315,Henry St & Degraw St,1705,1714,40.68475140000001,-73.99917254,3419,3419
nyc,2019,9,3317,10 St & 5 Ave,836,841,40.6686273,-73.98700053,1677,1677
nyc,2019,9,3318,2 Ave & E 96 St,3034,3066,40.7839636,-73.9471673,6100,6100
nyc,2019,9,3319,14 St & 5 Ave,1528,1536,40.666287,-73.98895053,3064,3064
nyc,2019,9,332,Cherry St,3395,3373,40.71219906,-73.97948148,6768,6768
nyc,2019,9,3320,Central Park West & W 100 St,3135,3082,40.79406660818552,-73.96286845207214,6217,6217
nyc,2019,9,3321,Clinton St & Union St,1509,1524,40.6831164,-73.99785267,3033,3033
nyc,2019,9,3322,12 St & 4 Ave,305,298,40.668603,-73.9904394,603,603
nyc,2019,9,3323,W 106 St & Central Park West,3130,2772,40.7981856,-73.9605909006,5902,5902
nyc,2019,9,3324,3 Ave & 14 St,688,692,40.6685455,-73.99333264,1380,1380
nyc,2019,9,3325,E 95 St & 3 Ave,709,723,40.7849032,-73.950503,1432,1432
nyc,2019,9,3326,Clinton St & Centre St,289,296,40.67434,-74.00194698,585,585
nyc,2019,9,3327,3 Ave & E 100 St,627,639,40.7877214,-73.94728331,1266,1266
nyc,2019,9,3328,W 100 St & Manhattan Ave,1991,1912,40.795,-73.9645,3903,3903
nyc,2019,9,3329,Degraw St & Smith St,1529,1528,40.6829151,-73.99318208,3057,3057
nyc,2019,9,3330,Henry St & Bay St,282,306,40.6725058,-74.00494695,588,588
nyc,2019,9,3331,Riverside Dr & W 104 St,1806,1816,40.8013434,-73.9711457439,3622,3622
nyc,2019,9,3332,Degraw St & Hoyt St,940,958,40.68199044270703,-73.99079024791718,1898,1898
nyc,2019,9,3333,Columbia St & Lorraine St,229,259,40.6747055,-74.0075572,488,488
nyc,2019,9,3335,Union St & 4 Ave,2046,2060,40.6772744,-73.98282002,4106,4106
nyc,2019,9,3336,E 97 St & Madison Ave,2063,2073,40.787801,-73.953559,4136,4136
nyc,2019,9,3337,Dwight St & Van Dyke St,278,322,40.67363551341504,-74.01195555925369,600,600
nyc,2019,9,3338,2 Ave & E 99 St,944,940,40.786258600000004,-73.94552579,1884,1884
nyc,2019,9,3339,Berkeley Pl & 6 Ave,1167,1162,40.6765304,-73.97846879,2329,2329
nyc,2019,9,334,W 20 St & 7 Ave,6946,6980,40.74238787,-73.99726235,13926,13926
nyc,2019,9,3340,Wolcott St & Dwight St,307,352,40.6753274,-74.0100698,659,659
nyc,2019,9,3341,Central Park West & W 102 St,1405,1279,40.795346,-73.96186,2684,2684
nyc,2019,9,3342,Pioneer St & Richards St,424,500,40.6777748,-74.0094613,924,924
nyc,2019,9,3343,W 107 St & Columbus Ave,312,295,40.7997568,-73.9621128676,607,607
nyc,2019,9,3344,Pioneer St & Van Brunt St,835,840,40.679043,-74.011169,1675,1675
nyc,2019,9,3345,Madison Ave & E 99 St,1323,1323,40.78948541553215,-73.95242929458618,2646,2646
nyc,2019,9,3346,Berkeley Pl & 7 Ave,2417,2413,40.675146838709786,-73.97523209452629,4830,4830
nyc,2019,9,3347,Van Brunt St & Wolcott St,976,991,40.6773429,-74.01275056,1967,1967
nyc,2019,9,3348,Coffey St & Conover St,790,803,40.677236,-74.015665,1593,1593
nyc,2019,9,3349,Grand Army Plaza & Plaza St West,2801,2701,40.6729679,-73.97087984,5502,5502
nyc,2019,9,335,Washington Pl & Broadway,5774,5824,40.72903917,-73.99404649,11598,11598
nyc,2019,9,3350,W 100 St & Broadway,2723,2665,40.7973721,-73.97041192,5388,5388
nyc,2019,9,3351,E 102 St & 1 Ave,2377,2385,40.7869946,-73.94164802,4762,4762
nyc,2019,9,3352,Sigourney St & Columbia St,544,582,40.67267243410948,-74.0087952464819,1126,1126
nyc,2019,9,3354,3 St & Prospect Park West,1810,1779,40.668132,-73.97363831,3589,3589
nyc,2019,9,3355,E 66 St & Madison Ave,1624,1607,40.76800889305947,-73.96845281124115,3231,3231
nyc,2019,9,3356,Amsterdam Ave & W 66 St,2458,2478,40.7746671,-73.98470567,4936,4936
nyc,2019,9,3357,W 106 St & Amsterdam Ave,1756,1753,40.80083629999999,-73.9664492472,3509,3509
nyc,2019,9,3358,Garfield Pl & 8 Ave,1067,1077,40.6711978,-73.97484126,2144,2144
nyc,2019,9,3359,E 68 St & Madison Ave,1326,1282,40.7691572,-73.96703464,2608,2608
nyc,2019,9,336,Sullivan St & Washington Sq,6765,6900,40.73047747,-73.99906065,13665,13665
nyc,2019,9,3360,Amsterdam Ave & W 79 St,3741,3749,40.7829391,-73.9786517,7490,7490
nyc,2019,9,3361,Carroll St & 6 Ave,476,490,40.67408859999999,-73.97872819999999,966,966
nyc,2019,9,3362,Madison Ave & E 82 St,2991,2967,40.7781314,-73.96069399,5958,5958
nyc,2019,9,3363,E 102 St & Park Ave,1068,1090,40.7904828,-73.95033068,2158,2158
nyc,2019,9,3364,Carroll St & 5 Ave,2073,2082,40.6751622,-73.9814832,4155,4155
nyc,2019,9,3365,3 St & 7 Ave,1599,1616,40.6703837,-73.97839676,3215,3215
nyc,2019,9,3366,West End Ave & W 107 St,1387,1370,40.8021174,-73.9681805305,2757,2757
nyc,2019,9,3367,5 Ave & E 103 St,3080,3086,40.7922553,-73.95249933,6166,6166
nyc,2019,9,3368,5 Ave & 3 St,2262,2263,40.6728155,-73.98352355,4525,4525
nyc,2019,9,3369,E 82 St & East End Ave,1618,1642,40.7724607,-73.9468208,3260,3260
nyc,2019,9,337,Old Slip & Front St,3426,3741,40.7037992,-74.00838676,7167,7167
nyc,2019,9,3370,E 78 St & 2 Ave,1908,1935,40.7727966,-73.95577801,3843,3843
nyc,2019,9,3372,E 74 St & 1 Ave,3395,3402,40.7689738,-73.95482273,6797,6797
nyc,2019,9,3373,3 St & 3 Ave,1506,1502,40.6750705,-73.98775226,3008,3008
nyc,2019,9,3374,Central Park North & Adam Clayton Powell Blvd,4991,5067,40.799484,-73.955613,10058,10058
nyc,2019,9,3375,3 Ave & E 72 St,1322,1333,40.7699426,-73.96060712,2655,2655
nyc,2019,9,3376,E 65 St & 2 Ave,2070,2017,40.76471851944339,-73.96222069859505,4087,4087
nyc,2019,9,3377,Carroll St & Bond St,1464,1478,40.6786115,-73.99037292,2942,2942
nyc,2019,9,3378,E 76 St & Park Ave,2125,2136,40.773763,-73.96222088,4261,4261
nyc,2019,9,3379,E 103 St & Lexington Ave,1395,1391,40.7903051,-73.94755757,2786,2786
nyc,2019,9,3381,3 St & Hoyt St,771,777,40.6777287,-73.99364123,1548,1548
nyc,2019,9,3382,Carroll St & Smith St,2220,2247,40.680611,-73.99475825,4467,4467
nyc,2019,9,3383,Cathedral Pkwy & Broadway,2088,1932,40.804213,-73.96699104,4020,4020
nyc,2019,9,3384,Smith St & 3 St,1376,1396,40.6787242,-73.99599099,2772,2772
nyc,2019,9,3386,1 Pl & Clinton St,1239,1271,40.6809591,-73.99905709,2510,2510
nyc,2019,9,3387,E 106 St & Madison Ave,1120,1112,40.7934337,-73.94945003,2232,2232
nyc,2019,9,3388,President St & Henry St,1108,1137,40.6828003,-73.99990419,2245,2245
nyc,2019,9,3389,Carroll St & Columbia St,1318,1325,40.6830456,-74.00348559,2643,2643
nyc,2019,9,339,Avenue D & E 12 St,2129,2088,40.72580614,-73.97422494,4217,4217
nyc,2019,9,3390,E 109 St & 3 Ave,1081,1084,40.79329668,-73.9432083,2165,2165
nyc,2019,9,3391,E 106 St & 1 Ave,932,933,40.7892529,-73.93956237,1865,1865
nyc,2019,9,3392,Commerce St & Van Brunt St,513,532,40.6812117,-74.00860912,1045,1045
nyc,2019,9,3393,Richards St & Delavan St,278,308,40.6794327,-74.00785041,586,586
nyc,2019,9,3394,Columbia St & W 9 St,367,370,40.6769993,-74.00647134,737,737
nyc,2019,9,3395,Henry St & W 9 St,280,281,40.6763744,-74.00324957,561,561
nyc,2019,9,3396,Clinton St & 4 Place,1225,1240,40.6783563,-74.00014502,2465,2465
nyc,2019,9,3397,Court St & Nelson St,1003,998,40.6763947,-73.99869893,2001,2001
nyc,2019,9,3398,Smith St & 9 St,1494,1496,40.6746957,-73.99785768,2990,2990
nyc,2019,9,3399,7 St & 3 Ave,807,810,40.67260298150126,-73.98983001708984,1617,1617
nyc,2019,9,340,Madison St & Clinton St,2666,2668,40.71269042,-73.98776323,5334,5334
nyc,2019,9,3400,E 110 St & Madison Ave,2039,2048,40.7961535,-73.94782145,4087,4087
nyc,2019,9,3402,Court St & State St,3084,3091,40.6902375,-73.99203074,6175,6175
nyc,2019,9,3403,4 Ave & 9 St,1238,1256,40.6705135,-73.98876585,2494,2494
nyc,2019,9,3404,7 St & 5 Ave,996,1001,40.6704922,-73.98541675,1997,1997
nyc,2019,9,3405,5 St & 6 Ave,679,685,40.6704836,-73.98208968,1364,1364
nyc,2019,9,3407,Union St & Nevins St,1031,1032,40.67909799721684,-73.98765474557877,2063,2063
nyc,2019,9,3408,Congress St & Clinton St,1927,1933,40.6881529,-73.99520919,3860,3860
nyc,2019,9,3409,Bergen St & Smith St,4007,4028,40.6867443,-73.99063168,8035,8035
nyc,2019,9,341,Stanton St & Mangin St,2501,2534,40.71782143,-73.97628939,5035,5035
nyc,2019,9,3410,Dean St & Hoyt St,1065,1070,40.6864442,-73.98759104,2135,2135
nyc,2019,9,3411,Bond St & Bergen St,1281,1293,40.6849668,-73.98620772,2574,2574
nyc,2019,9,3412,Pacific St & Nevins St,1218,1227,40.6853761,-73.98302136,2445,2445
nyc,2019,9,3413,Wyckoff St & 3 Ave,1097,1104,40.6827549,-73.98258555,2201,2201
nyc,2019,9,3414,Bergen St & Flatbush Ave,1839,1846,40.680944723477296,-73.97567331790923,3685,3685
nyc,2019,9,3415,Prospect Pl & 6 Ave,988,992,40.6793307,-73.97519523,1980,1980
nyc,2019,9,3416,7 Ave & Park Pl,2370,2373,40.6776147,-73.97324283,4743,4743
nyc,2019,9,3417,Baltic St & 5 Ave,1759,1772,40.6795766,-73.97854971,3531,3531
nyc,2019,9,3418,Plaza St West & Flatbush Ave,1889,1668,40.675020700000005,-73.97111473,3557,3557
nyc,2019,9,3419,Douglass St & 4 Ave,1403,1406,40.6792788,-73.98154004,2809,2809
nyc,2019,9,342,Columbia St & Rivington St,2568,2573,40.71739973,-73.98016555,5141,5141
nyc,2019,9,3420,Douglass St & 3 Ave,1688,1680,40.6802133,-73.98432695,3368,3368
nyc,2019,9,3422,Columbia St & Degraw St,1336,1341,40.6859296,-74.00242364,2677,2677
nyc,2019,9,3423,West Drive & Prospect Park West,3520,3555,40.6610633719006,-73.97945255041122,7075,7075
nyc,2019,9,3424,E 106 St & Lexington Ave,968,972,40.791976,-73.945993,1940,1940
nyc,2019,9,3425,2 Ave & E 104 St,1552,1557,40.7892105,-73.94370784,3109,3109
nyc,2019,9,3429,Hanson Pl & Ashland Pl,4428,4386,40.68506807308177,-73.97790759801863,8814,8814
nyc,2019,9,343,Clinton Ave & Flushing Ave,914,933,40.69794,-73.96986848,1847,1847
nyc,2019,9,3430,Richardson St & N Henry St,1794,1747,40.71907891179564,-73.94223690032959,3541,3541
nyc,2019,9,3435,Grand St & Elizabeth St,9820,10054,40.718822,-73.99596,19874,19874
nyc,2019,9,3437,Riverside Dr & W 91 St,1780,1794,40.79313480986663,-73.97700369358063,3574,3574
nyc,2019,9,344,Monroe St & Bedford Ave,1370,1374,40.6851443,-73.95380904,2744,2744
nyc,2019,9,3440,Fulton St & Adams St,3565,3506,40.69241829257847,-73.98949474096298,7071,7071
nyc,2019,9,3441,10 Hudson Yards,454,455,40.752957,-74.00264,909,909
nyc,2019,9,3443,W 52 St & 6 Ave,4644,4932,40.76132983124814,-73.97982001304626,9576,9576
nyc,2019,9,3449,Eckford St & Engert Ave,786,783,40.72146256229816,-73.94800901412964,1569,1569
nyc,2019,9,3452,Bayard St & Leonard St,1328,1306,40.71915571696044,-73.94885390996933,2634,2634
nyc,2019,9,3453,Devoe St & Lorimer St,2065,2098,40.71335226222875,-73.9491033554077,4163,4163
nyc,2019,9,3454,Leonard St & Maujer St,1257,1250,40.7103685423523,-73.94705951213837,2507,2507
nyc,2019,9,3456,Jackson St & Leonard St,584,590,40.71638031973561,-73.94821286201477,1174,1174
nyc,2019,9,3457,E 58 St & Madison Ave,4131,4226,40.76302594280519,-73.97209525108337,8357,8357
nyc,2019,9,3459,E 53 St & 3 Ave,6693,6690,40.75763227739443,-73.96930575370789,13383,13383
nyc,2019,9,346,Bank St & Hudson St,4803,4816,40.73652889,-74.00618026,9619,9619
nyc,2019,9,3461,Murray St & Greenwich St,5113,5359,40.71485150526252,-74.01122331619263,10472,10472
nyc,2019,9,3463,E 16 St & Irving Pl,5148,5196,40.735367055605394,-73.98797392845154,10344,10344
nyc,2019,9,3467,W Broadway & Spring Street,6045,7341,40.72494672359416,-74.00165855884552,13386,13386
nyc,2019,9,3469,India St & West St,1902,1889,40.73181401720966,-73.95995020866394,3791,3791
nyc,2019,9,347,Greenwich St & W Houston St,7709,8116,40.728846,-74.008591,15825,15825
nyc,2019,9,3472,W 15 St & 10 Ave,5370,5502,40.74275382865903,-74.00747358798981,10872,10872
nyc,2019,9,3477,39 St & 2 Ave - Citi Bike HQ at Industry City,359,368,40.65539977447831,-74.01062786579132,727,727
nyc,2019,9,3478,2 Ave & 36 St - Citi Bike HQ at Industry City,597,614,40.65708866668485,-74.00870203971863,1211,1211
nyc,2019,9,3479,Picnic Point,1373,1367,40.68512559515415,-74.02535319328308,2740,2740
nyc,2019,9,3486,Schermerhorn St & Bond St,2759,2758,40.688417427540834,-73.98451656103134,5517,5517
nyc,2019,9,349,Rivington St & Ridge St,3802,3638,40.71850211000001,-73.98329859,7440,7440
nyc,2019,9,3490,E 116 St & 2 Ave,404,407,40.796879,-73.937261,811,811
nyc,2019,9,3491,E 118 St & 1 Ave,1057,1068,40.79747,-73.93504,2125,2125
nyc,2019,9,3492,E 118 St & Park Ave,562,588,40.8005385,-73.9419949,1150,1150
nyc,2019,9,3493,E 118 St & 3 Ave,1121,1127,40.799139,-73.9389152,2248,2248
nyc,2019,9,3494,E 115 St & Lexington Ave,1233,1238,40.797911,-73.9423,2471,2471
nyc,2019,9,3495,E 114 St & 1 Ave,851,849,40.7945663,-73.9362541,1700,1700
nyc,2019,9,3496,1 Ave & E 110 St,1538,1532,40.7923272,-73.9383,3070,3070
nyc,2019,9,3497,Pleasant Ave & E 116 St,1953,1955,40.7949879,-73.9333349,3908,3908
nyc,2019,9,3498,Pleasant Ave & E 120 St,847,848,40.7974772,-73.9311847,1695,1695
nyc,2019,9,3499,2 Ave & E 122 St,371,382,40.8006721,-73.9349,753,753
nyc,2019,9,350,Clinton St & Grand St,6283,6378,40.71559509,-73.9870295,12661,12661
nyc,2019,9,3500,E 115 St & Madison Ave,778,782,40.7989445,-73.944846,1560,1560
nyc,2019,9,3501,E 118 St & Madison Ave,864,863,40.8014866,-73.9442507,1727,1727
nyc,2019,9,3502,Lexington Ave & E 111 St,1392,1419,40.7954121,-73.9441232,2811,2811
nyc,2019,9,3503,Madison Ave & E 120 St,632,645,40.80295,-73.942954,1277,1277
nyc,2019,9,3504,E 123 St & Lexington Ave,934,918,40.8029263,-73.9379,1852,1852
nyc,2019,9,3505,Lexington Ave & E 127 St,644,671,40.805726,-73.936322,1315,1315
nyc,2019,9,3506,Lexington Ave & E 120 St,726,733,40.8013066,-73.9398167,1459,1459
nyc,2019,9,3507,Park Ave & E 124 St,3241,3226,40.8045555,-73.9396861,6467,6467
nyc,2019,9,3508,St Nicholas Ave & Manhattan Ave,2125,2140,40.809725,-73.953149,4265,4265
nyc,2019,9,3509,Lenox Ave & W 115 St,1207,1264,40.8011939,-73.9500739,2471,2471
nyc,2019,9,351,Front St & Maiden Ln,3610,3972,40.70530954,-74.00612572,7582,7582
nyc,2019,9,3510,Adam Clayton Powell Blvd & W 123 St,1035,1034,40.8078316,-73.949373,2069,2069
nyc,2019,9,3511,Adam Clayton Powell Blvd & W 115 St,528,532,40.802535,-73.9532423,1060,1060
nyc,2019,9,3513,21 St & Hoyt Ave S,513,506,40.774645,-73.923706,1019,1019
nyc,2019,9,3514,Astoria Park S & Shore Blvd,854,854,40.7767,-73.927631,1708,1708
nyc,2019,9,3515,24 Ave & 26 St,597,591,40.774591,-73.918544,1188,1188
nyc,2019,9,3516,31 St & Astoria Blvd,777,775,40.7699176,-73.9184057,1552,1552
nyc,2019,9,3517,31 St & Hoyt Ave N,417,393,40.7711528,-73.9170074,810,810
nyc,2019,9,3518,Lenox Ave & W 126 St,1977,2075,40.808442,-73.9452087,4052,4052
nyc,2019,9,3520,Adam Clayton Powell Blvd & W 118 St,870,870,40.804372,-73.951475,1740,1740
nyc,2019,9,3521,Lenox Ave & W 111 St,3994,4126,40.7987859,-73.9523,8120,8120
nyc,2019,9,3522,37 St & 24 Ave,439,430,40.770147699999995,-73.9120938,869,869
nyc,2019,9,3523,24 Ave & 29 St,580,557,40.7729,-73.916142,1137,1137
nyc,2019,9,3524,19 St & 24 Ave,639,629,40.7774552,-73.9225403,1268,1268
nyc,2019,9,3525,23 Ave & 27 St,407,394,40.776165,-73.9153175,801,801
nyc,2019,9,3526,31 St & 23 Ave,2136,2124,40.7747878,-73.9125551,4260,4260
nyc,2019,9,3527,5 Ave & E 126 St,933,924,40.80698,-73.941747,1857,1857
nyc,2019,9,3528,Steinway St & 23 Ave,641,631,40.7713937,-73.9077436,1272,1272
nyc,2019,9,3529,Lenox Ave & W 130 St,1854,1863,40.8107922,-73.9430681,3717,3717
nyc,2019,9,353,S Portland Ave & Hanson Pl,1416,1451,40.68539567,-73.97431458,2867,2867
nyc,2019,9,3530,Crescent St & Ditmars Blvd,466,460,40.7787185,-73.91456450000001,926,926
nyc,2019,9,3531,Frederick Douglass Blvd & W 129 St,986,998,40.8125511,-73.9492286,1984,1984
nyc,2019,9,3532,Ditmars Blvd & 19 St,909,889,40.78145,-73.9183302,1798,1798
nyc,2019,9,3533,St. Nicholas Ave & W 126 St,1555,1578,40.8114323,-73.9518776,3133,3133
nyc,2019,9,3534,Frederick Douglass Blvd & W 117 St,2525,2552,40.805159,-73.954692,5077,5077
nyc,2019,9,3535,Mt Morris Park W & W 120 St,1083,1087,40.804038,-73.945925,2170,2170
nyc,2019,9,3536,W 116 St & Broadway,1477,1345,40.8082,-73.9641,2822,2822
nyc,2019,9,3537,Carlton Ave & Dean St,1530,1522,40.6809741,-73.9710097,3052,3052
nyc,2019,9,3538,W 110 St & Amsterdam Ave,2130,1718,40.80269200000001,-73.96295,3848,3848
nyc,2019,9,3539,W 116 St & Amsterdam Ave,1552,1475,40.8067581,-73.9607082,3027,3027
nyc,2019,9,354,Emerson Pl & Myrtle Ave,1879,1886,40.69363137,-73.96223558,3765,3765
nyc,2019,9,3540,Morningside Ave & W 123 St,975,980,40.81,-73.9551508,1955,1955
nyc,2019,9,3541,Amsterdam Ave & W 125 St,1062,1081,40.813358,-73.956461,2143,2143
nyc,2019,9,3542,Amsterdam Ave & W 119 St,1079,1076,40.8086249,-73.9596214,2155,2155
nyc,2019,9,3543,Morningside Dr & Amsterdam Ave,413,396,40.81028506306003,-73.95736455917358,809,809
nyc,2019,9,3544,Underhill Ave & Pacific St,1060,1048,40.6804836,-73.9646795,2108,2108
nyc,2019,9,3545,Broadway & W 122 St,729,727,40.8120562,-73.9612547,1456,1456
nyc,2019,9,3546,Pacific St & Classon Ave,364,367,40.6791944,-73.9587903,731,731
nyc,2019,9,3547,Broadway & Moylan Pl,2072,2094,40.8143256,-73.9590255,4166,4166
nyc,2019,9,3549,Grand Ave & Bergen St,1158,1179,40.678045,-73.962408,2337,2337
nyc,2019,9,355,Bayard St & Baxter St,4868,4960,40.71602118,-73.99974372,9828,9828
nyc,2019,9,3551,3 Ave & E 112 St,518,514,40.795508,-73.941606,1032,1032
nyc,2019,9,3552,W 113 St & Broadway,1375,1333,40.805973,-73.964928,2708,2708
nyc,2019,9,3553,Frederick Douglass Blvd & W 112 St,2055,2097,40.801694,-73.957145,4152,4152
nyc,2019,9,3554,Vernon Blvd & 41 Rd,554,567,40.7552433,-73.9485678,1121,1121
nyc,2019,9,3555,28 St & 41 Ave,1365,1342,40.751047,-73.93797,2707,2707
