mode,start_station_id,start_station_name,year,month,trips,start_trips,end_trips,touchpoints,station_lat,station_lng,crashes_within_500m,crashes_within_500m_per_100k_trips,risk_proxy_available,data_quality
nyc,3135,E 75 St & 3 Ave,2019,1,2101,1050,1051,2101,40.77112927,-73.95772297,50,2379.819133745835,1,year_month
nyc,3136,5 Ave & E 63 St,2019,1,1936,968,968,1936,40.766368,-73.971518,47,2427.685950413223,1,year_month
nyc,3137,5 Ave & E 73 St,2019,1,3508,1746,1762,3508,40.77282817,-73.96685276,23,655.6442417331813,1,year_month
nyc,3139,E 72 St & Park Ave,2019,1,1689,840,849,1689,40.77118287540658,-73.96409422159195,30,1776.1989342806394,1,year_month
nyc,314,Cadman Plaza West & Montague St,2019,1,2664,1415,1249,2664,40.69383,-73.990539,63,2364.864864864865,1,year_month
nyc,3140,1 Ave & E 78 St,2019,1,5502,2725,2777,5502,40.77140426,-73.9535166,42,763.3587786259542,1,year_month
nyc,3141,1 Ave & E 68 St,2019,1,7306,3642,3664,7306,40.76500525,-73.95818491,73,999.1787571858746,1,year_month
nyc,3142,1 Ave & E 62 St,2019,1,4900,2439,2461,4900,40.7612274,-73.96094022,97,1979.591836734694,1,year_month
nyc,3143,5 Ave & E 78 St,2019,1,3126,1571,1555,3126,40.77632142182271,-73.96427392959595,30,959.6928982725527,1,year_month
nyc,3144,E 81 St & Park Ave,2019,1,758,377,381,758,40.77677702,-73.9590097,58,7651.715039577836,1,year_month
nyc,3145,E 84 St & Park Ave,2019,1,1611,816,795,1611,40.778626880000004,-73.95772073,49,3041.589075108628,1,year_month
nyc,3146,E 81 St & 3 Ave,2019,1,1814,912,902,1814,40.77573034,-73.95675260000002,60,3307.607497243661,1,year_month
nyc,3147,E 85 St & 3 Ave,2019,1,4595,2289,2306,4595,40.77801203,-73.95407149,45,979.3253536452665,1,year_month
nyc,3148,E 84 St & 1 Ave,2019,1,2365,1175,1190,2365,40.77565541,-73.95068615,43,1818.181818181818,1,year_month
nyc,315,South St & Gouverneur Ln,2019,1,3281,1613,1668,3281,40.70355377,-74.00670227,27,822.9198415117341,1,year_month
nyc,3150,E 85 St & York Ave,2019,1,1685,838,847,1685,40.77536905,-73.94803392,36,2136.4985163204747,1,year_month
nyc,3151,E 81 St & York Ave,2019,1,2288,1135,1153,2288,40.7728384,-73.94989233,38,1660.8391608391607,1,year_month
nyc,3152,3 Ave & E 71 St,2019,1,957,476,481,957,40.76873687,-73.96119945,44,4597.701149425287,1,year_month
nyc,3153,E 71 St & 2 Ave,2019,1,669,332,337,669,40.76817546742245,-73.95910263061523,47,7025.411061285501,1,year_month
nyc,3154,E 77 St & 3 Ave,2019,1,2051,1023,1028,2051,40.77314236,-73.95856158,60,2925.4022428083863,1,year_month
nyc,3155,Lexington Ave & E 63 St,2019,1,2965,1513,1452,2965,40.76440023,-73.96648977,85,2866.779089376054,1,year_month
nyc,3156,E 72 St & York Ave,2019,1,4040,2007,2033,4040,40.76663814,-73.95348296000002,45,1113.8613861386139,1,year_month
nyc,3157,East End Ave & E 86 St,2019,1,745,376,369,745,40.77518615,-73.94446054,21,2818.7919463087246,1,year_month
nyc,3158,W 63 St & Broadway,2019,1,5028,2555,2473,5028,40.77163851,-73.98261428,37,735.87907716786,1,year_month
nyc,3159,W 67 St & Broadway,2019,1,4180,2113,2067,4180,40.77492513,-73.98266566,39,933.0143540669857,1,year_month
nyc,316,Fulton St & William St,2019,1,3978,1966,2012,3978,40.70955958,-74.00653609,38,955.2538964303671,1,year_month
nyc,3160,Central Park West & W 76 St,2019,1,2497,1277,1220,2497,40.77896784,-73.97374737,17,680.8169803764517,1,year_month
nyc,3161,W 76 St & Columbus Ave,2019,1,2191,1128,1063,2191,40.7801839724239,-73.97728532552719,44,2008.2154267457784,1,year_month
nyc,3162,W 78 St & Broadway,2019,1,2274,1189,1085,2274,40.78339981,-73.98093133,41,1802.9903254177661,1,year_month
nyc,3163,Central Park West & W 68 St,2019,1,3603,1929,1674,3603,40.7734066,-73.97782542,24,666.1115736885929,1,year_month
nyc,3164,Columbus Ave & W 72 St,2019,1,5877,3290,2587,5877,40.7770575,-73.97898475,44,748.6812999829846,1,year_month
nyc,3165,Central Park West & W 72 St,2019,1,4275,2177,2098,4275,40.77579376683666,-73.9762057363987,18,421.05263157894734,1,year_month
nyc,3166,Riverside Dr & W 72 St,2019,1,1670,831,839,1670,40.78057799010334,-73.98562431335449,38,2275.4491017964074,1,year_month
nyc,3167,Amsterdam Ave & W 73 St,2019,1,5777,2959,2818,5777,40.77966809007312,-73.98093044757842,46,796.2610351393456,1,year_month
nyc,3168,Central Park West & W 85 St,2019,1,3223,1623,1600,3223,40.78472675,-73.96961715,17,527.4588892336333,1,year_month
nyc,3169,Riverside Dr & W 82 St,2019,1,1568,803,765,1568,40.78720869,-73.98128127,22,1403.061224489796,1,year_month
nyc,317,E 6 St & Avenue B,2019,1,4252,2117,2135,4252,40.72453734,-73.98185424,30,705.5503292568203,1,year_month
nyc,3170,W 84 St & Columbus Ave,2019,1,2762,1447,1315,2762,40.78499979,-73.97283406,27,977.5524981897175,1,year_month
nyc,3171,Amsterdam Ave & W 82 St,2019,1,3075,1610,1465,3075,40.78524672,-73.97667321,31,1008.1300813008131,1,year_month
nyc,3172,W 74 St & Columbus Ave,2019,1,2078,1045,1033,2078,40.7785669,-73.97754961,41,1973.051010587103,1,year_month
nyc,3173,Riverside Blvd & W 67 St,2019,1,2016,1007,1009,2016,40.777507027547976,-73.98888587951659,20,992.063492063492,1,year_month
nyc,3175,W 70 St & Amsterdam Ave,2019,1,3758,1889,1869,3758,40.77748046,-73.98288594,49,1303.885045236828,1,year_month
nyc,3177,W 84 St & Broadway,2019,1,2468,1366,1102,2468,40.7867947,-73.977112,30,1215.5591572123178,1,year_month
nyc,3178,Riverside Dr & W 78 St,2019,1,869,459,410,869,40.78414472,-73.98362492,32,3682.393555811277,1,year_month
nyc,3179,Park Ave & Marcus Garvey Blvd,2019,1,433,220,213,433,40.698617,-73.941342,44,10161.662817551964,1,year_month
nyc,319,Fulton St & Broadway,2019,1,4752,2370,2382,4752,40.711066,-74.009447,34,715.4882154882155,1,year_month
nyc,320,Leonard St & Church St,2019,1,2685,1340,1345,2685,40.717571,-74.005549,59,2197.392923649907,1,year_month
nyc,321,Cadman Plaza E & Red Cross Pl,2019,1,2219,1118,1101,2219,40.69991755,-73.98971773,67,3019.378098242452,1,year_month
nyc,3221,47 Ave & 31 St,2019,1,463,229,234,463,40.743,-73.93561,47,10151.187904967603,1,year_month
nyc,3223,E 55 St & 3 Ave,2019,1,3708,1840,1868,3708,40.75899655960512,-73.96865397691727,114,3074.4336569579286,1,year_month
nyc,3226,W 82 St & Central Park West,2019,1,2185,1278,907,2185,40.78275,-73.97137,20,915.3318077803203,1,year_month
nyc,323,Lawrence St & Willoughby St,2019,1,2627,1321,1306,2627,40.69236178,-73.98631746,101,3844.6897601827177,1,year_month
nyc,3231,E 67 St & Park Ave,2019,1,1120,555,565,1120,40.76780080148132,-73.96592080593109,29,2589.2857142857147,1,year_month
nyc,3232,Bond St & Fulton St,2019,1,2631,1062,1569,2631,40.68962188790333,-73.98304268717766,60,2280.501710376283,1,year_month
nyc,3233,E 48 St & 5 Ave,2019,1,7050,3527,3523,7050,40.75724567911726,-73.97805914282799,66,936.1702127659576,1,year_month
nyc,3235,E 41 St & Madison Ave,2019,1,5983,2992,2991,5983,40.752165280621966,-73.97992193698882,89,1487.548052816313,1,year_month
nyc,3236,W 42 St & Dyer Ave,2019,1,5470,2783,2687,5470,40.75898481399634,-73.99379968643188,91,1663.6197440585008,1,year_month
nyc,324,DeKalb Ave & Hudson Ave,2019,1,3686,1364,2322,3686,40.689888,-73.981013,54,1465.002712967987,1,year_month
nyc,3240,NYCBS Depot BAL - DYR,2019,1,1,0,1,1,40.759030082196055,-73.99385869503021,91,9100000.0,1,year_month
nyc,3241,Monroe St & Tompkins Ave,2019,1,946,511,435,946,40.686203,-73.944694,12,1268.4989429175475,1,year_month
nyc,3242,Schermerhorn St & Court St,2019,1,2169,1095,1074,2169,40.69102925677968,-73.99183362722397,44,2028.5846011987092,1,year_month
nyc,3243,E 58 St & 1 Ave,2019,1,2665,1328,1337,2665,40.75892386377695,-73.96226227283478,103,3864.9155722326454,1,year_month
nyc,3244,University Pl & E 8 St,2019,1,3169,1578,1591,3169,40.73143724085228,-73.99490341544151,34,1072.8936573051435,1,year_month
nyc,3245,NYCBS DEPOT - DELANCEY,2019,1,21,2,19,21,40.71644423134479,-73.9823305606842,25,119047.61904761905,1,year_month
nyc,3249,Verona Pl & Fulton St,2019,1,765,365,400,765,40.6803560840434,-73.9476791024208,45,5882.35294117647,1,year_month
nyc,325,E 19 St & 3 Ave,2019,1,4904,2463,2441,4904,40.73624527,-73.98473765,68,1386.6231647634584,1,year_month
nyc,3250,58th St Depot,2019,1,8,5,3,8,40.71690978045965,-73.98383796215057,40,500000.0,1,year_month
nyc,3255,8 Ave & W 31 St,2019,1,12846,6291,6555,12846,40.7505853470215,-73.9946848154068,71,552.7012299548497,1,year_month
nyc,3256,Pier 40 - Hudson River Park,2019,1,2441,1208,1233,2441,40.7277140777778,-74.01129573583603,22,901.2699713232281,1,year_month
nyc,3258,W 27 St & 10 Ave,2019,1,6187,3066,3121,6187,40.75018156325683,-74.00218427181244,34,549.5393567156942,1,year_month
nyc,3259,9 Ave & W 28 St,2019,1,4065,2004,2061,4065,40.74937024193277,-73.99923384189606,46,1131.6113161131611,1,year_month
nyc,326,E 11 St & 1 Ave,2019,1,6136,3059,3077,6136,40.72953837,-73.98426726,31,505.21512385919164,1,year_month
nyc,3260,Mercer St & Bleecker St,2019,1,4889,2439,2450,4889,40.72706363348306,-73.99662137031554,38,777.2550623849457,1,year_month
nyc,3263,Cooper Square & Astor Pl,2019,1,8459,4145,4314,8459,40.72951496224949,-73.99075269699097,39,461.0474051306301,1,year_month
nyc,327,Vesey Pl & River Terrace,2019,1,5785,2882,2903,5785,40.7153379,-74.01658354,17,293.86343993085563,1,year_month
nyc,328,Watts St & Greenwich St,2019,1,3620,1810,1810,3620,40.724055490000005,-74.00965965,39,1077.3480662983425,1,year_month
nyc,3282,5 Ave & E 88 St,2019,1,3232,1625,1607,3232,40.78307,-73.95939,18,556.9306930693069,1,year_month
nyc,3283,W 89 St & Columbus Ave,2019,1,2417,1358,1059,2417,40.7882213,-73.97041561,25,1034.340091021928,1,year_month
nyc,3284,E 88 St & Park Ave,2019,1,1184,593,591,1184,40.781410700190015,-73.95595908164978,30,2533.7837837837837,1,year_month
nyc,3285,W 87 St & Amsterdam Ave,2019,1,1995,1050,945,1995,40.78839,-73.9747,21,1052.6315789473683,1,year_month
nyc,3286,E 89 St & 3 Ave,2019,1,1800,892,908,1800,40.7806284,-73.9521667,42,2333.3333333333335,1,year_month
nyc,3288,E 88 St & 1 Ave,2019,1,2287,1128,1159,2287,40.778301,-73.9488134,41,1792.7415828596415,1,year_month
nyc,3289,W 90 St & Amsterdam Ave,2019,1,1516,791,725,1516,40.79017948095081,-73.97288918495178,27,1781.0026385224276,1,year_month
nyc,3290,E 89 St & York Ave,2019,1,1650,819,831,1650,40.7779453,-73.946041,30,1818.181818181818,1,year_month
nyc,3292,5 Ave & E 93 St,2019,1,1226,618,608,1226,40.7857851,-73.957481,19,1549.7553017944535,1,year_month
nyc,3293,W 92 St & Broadway,2019,1,1967,988,979,1967,40.7921,-73.9739,30,1525.1652262328419,1,year_month
nyc,3294,E 91 St & Park Ave,2019,1,1533,761,772,1533,40.7835016,-73.955327,33,2152.6418786692757,1,year_month
nyc,3295,Central Park W & W 96 St,2019,1,2488,1348,1140,2488,40.79127,-73.964839,15,602.8938906752411,1,year_month
nyc,3296,E 93 St & 2 Ave,2019,1,1386,686,700,1386,40.782454175279874,-73.9489196240902,53,3823.953823953824,1,year_month
nyc,3297,6 St & 7 Ave,2019,1,1210,650,560,1210,40.6686627,-73.97988067,15,1239.6694214876034,1,year_month
nyc,3298,Warren St & Court St,2019,1,1355,670,685,1355,40.686371,-73.99383324,26,1918.819188191882,1,year_month
nyc,3299,E 98 St & Park Ave,2019,1,532,264,268,532,40.78813,-73.95206,39,7330.827067669173,1,year_month
nyc,330,Reade St & Broadway,2019,1,2893,1447,1446,2893,40.71450451,-74.00562789,45,1555.4787417905288,1,year_month
nyc,3300,Prospect Park West & 8 St,2019,1,1218,632,586,1218,40.66514681533792,-73.97637605667114,5,410.5090311986864,1,year_month
nyc,3301,Columbus Ave & W 95 St,2019,1,3224,1686,1538,3224,40.79195570000001,-73.968087,31,961.5384615384615,1,year_month
nyc,3302,Columbus Ave & W 103 St,2019,1,606,303,303,606,40.7969347,-73.9643412291,24,3960.3960396039606,1,year_month
nyc,3303,Butler St & Court St,2019,1,1014,509,505,1014,40.6849894,-73.99440329,18,1775.1479289940828,1,year_month
nyc,3304,6 Ave & 9 St,2019,1,1911,956,955,1911,40.668127000000005,-73.98377641,22,1151.2297226582941,1,year_month
nyc,3305,E 91 St & 2 Ave,2019,1,2381,1177,1204,2381,40.78112229934166,-73.94965589046478,48,2015.959680806384,1,year_month
nyc,3306,10 St & 7 Ave,2019,1,1386,728,658,1386,40.6662078,-73.98199886,14,1010.1010101010102,1,year_month
nyc,3307,West End Ave & W 94 St,2019,1,1458,725,733,1458,40.7941654,-73.974124,30,2057.61316872428,1,year_month
nyc,3308,Kane St & Clinton St,2019,1,1796,909,887,1796,40.6861758,-73.99645294999999,29,1614.6993318485524,1,year_month
nyc,3309,E 97 St & 3 Ave,2019,1,692,343,349,692,40.7859201,-73.94860294,49,7080.92485549133,1,year_month
nyc,331,Pike St & Monroe St,2019,1,2240,1112,1128,2240,40.71173107,-73.99193043,19,848.2142857142857,1,year_month
nyc,3310,14 St & 7 Ave,2019,1,1252,668,584,1252,40.663779,-73.98396846,15,1198.0830670926516,1,year_month
nyc,3311,Columbia St & Kane St,2019,1,940,464,476,940,40.68763155,-74.0016256,42,4468.085106382979,1,year_month
nyc,3312,1 Ave & E 94 St,2019,1,1784,878,906,1784,40.7817212,-73.94594,53,2970.8520179372194,1,year_month
nyc,3313,6 Ave & 12 St,2019,1,892,460,432,892,40.66631809999999,-73.9854617,20,2242.152466367713,1,year_month
nyc,3314,W 95 St & Broadway,2019,1,2618,1342,1276,2618,40.7937704,-73.971888,34,1298.7012987012988,1,year_month
nyc,3315,Henry St & Degraw St,2019,1,2256,1142,1114,2256,40.6847514,-73.99917254,30,1329.787234042553,1,year_month
nyc,3317,10 St & 5 Ave,2019,1,816,405,411,816,40.6686273,-73.98700053,21,2573.529411764706,1,year_month
nyc,3318,2 Ave & E 96 St,2019,1,2733,1359,1374,2733,40.7839636,-73.9471673,53,1939.2608854738382,1,year_month
nyc,3319,14 St & 5 Ave,2019,1,1001,498,503,1001,40.666287,-73.98895053,25,2497.5024975024976,1,year_month
nyc,332,Cherry St,2019,1,1712,852,860,1712,40.71219906,-73.97948148,11,642.5233644859813,1,year_month
nyc,3320,Central Park West & W 100 St,2019,1,1585,867,718,1585,40.79406660818552,-73.96286845207214,12,757.0977917981073,1,year_month
nyc,3321,Clinton St & Union St,2019,1,1554,811,743,1554,40.6831164,-73.99785267,18,1158.3011583011582,1,year_month
nyc,3322,12 St & 4 Ave,2019,1,414,201,213,414,40.668603,-73.9904394,33,7971.014492753622,1,year_month
nyc,3323,W 106 St & Central Park West,2019,1,1552,822,730,1552,40.7981856,-73.9605909006,17,1095.360824742268,1,year_month
nyc,3324,3 Ave & 14 St,2019,1,506,250,256,506,40.6685455,-73.99333264,35,6916.99604743083,1,year_month
nyc,3326,Clinton St & Centre St,2019,1,273,138,135,273,40.67434,-74.00194698,45,16483.516483516483,1,year_month
nyc,3327,3 Ave & E 100 St,2019,1,495,243,252,495,40.7877214,-73.94728331,47,9494.949494949495,1,year_month
nyc,3328,W 100 St & Manhattan Ave,2019,1,1483,756,727,1483,40.795,-73.9645,22,1483.4794335805798,1,year_month
nyc,3329,Degraw St & Smith St,2019,1,1318,642,676,1318,40.6829151,-73.99318208,10,758.7253414264037,1,year_month
nyc,3330,Henry St & Bay St,2019,1,77,37,40,77,40.6725058,-74.00494695,22,28571.42857142857,1,year_month
nyc,3331,Riverside Dr & W 104 St,2019,1,598,300,298,598,40.8013434,-73.9711457439,20,3344.4816053511704,1,year_month
nyc,3332,Degraw St & Hoyt St,2019,1,827,411,416,827,40.68199044270704,-73.99079024791718,10,1209.1898428053205,1,year_month
nyc,3333,Columbia St & Lorraine St,2019,1,88,39,49,88,40.6747055,-74.0075572,5,5681.818181818182,1,year_month
nyc,3335,Union St & 4 Ave,2019,1,1519,745,774,1519,40.6772744,-73.98282002,26,1711.6524028966423,1,year_month
nyc,3336,E 97 St & Madison Ave,2019,1,1716,854,862,1716,40.78780100000001,-73.953559,36,2097.902097902098,1,year_month
nyc,3337,Dwight St & Van Dyke St,2019,1,153,76,77,153,40.67363551341504,-74.01195555925369,2,1307.1895424836603,1,year_month
nyc,3338,2 Ave & E 99 St,2019,1,898,446,452,898,40.7862586,-73.94552579,52,5790.64587973274,1,year_month
nyc,3339,Berkeley Pl & 6 Ave,2019,1,1074,530,544,1074,40.6765304,-73.97846879,33,3072.6256983240223,1,year_month
nyc,334,W 20 St & 7 Ave,2019,1,5933,2969,2964,5933,40.74238787,-73.99726235,57,960.7281307938649,1,year_month
nyc,3340,Wolcott St & Dwight St,2019,1,296,146,150,296,40.6753274,-74.0100698,4,1351.3513513513515,1,year_month
nyc,3341,Central Park West & W 102 St,2019,1,1076,591,485,1076,40.795346,-73.96186,13,1208.17843866171,1,year_month
nyc,3342,Pioneer St & Richards St,2019,1,272,128,144,272,40.6777748,-74.0094613,7,2573.529411764706,1,year_month
nyc,3343,W 107 St & Columbus Ave,2019,1,953,481,472,953,40.7997568,-73.9621128676,17,1783.8405036726126,1,year_month
nyc,3344,Pioneer St & Van Brunt St,2019,1,561,276,285,561,40.679043,-74.011169,5,891.2655971479501,1,year_month
nyc,3345,Madison Ave & E 99 St,2019,1,1463,734,729,1463,40.78948541553215,-73.95242929458618,35,2392.3444976076553,1,year_month
nyc,3346,Berkeley Pl & 7 Ave,2019,1,2484,1224,1260,2484,40.675146838709786,-73.97523209452629,40,1610.305958132045,1,year_month
nyc,3347,Van Brunt St & Wolcott St,2019,1,694,342,352,694,40.6773429,-74.01275056,3,432.27665706051874,1,year_month
nyc,3348,Coffey St & Conover St,2019,1,549,269,280,549,40.677236,-74.015665,3,546.448087431694,1,year_month
nyc,3349,Grand Army Plaza & Plaza St West,2019,1,1833,1023,810,1833,40.6729679,-73.97087984,25,1363.8843426077467,1,year_month
nyc,335,Washington Pl & Broadway,2019,1,4048,1999,2049,4048,40.72903917,-73.99404649,31,765.8102766798419,1,year_month
nyc,3350,W 100 St & Broadway,2019,1,2166,1079,1087,2166,40.7973721,-73.97041192,35,1615.8818097876267,1,year_month
nyc,3351,E 102 St & 1 Ave,2019,1,2271,1130,1141,2271,40.7869946,-73.94164802,52,2289.7402025539413,1,year_month
nyc,3352,Sigourney St & Columbia St,2019,1,418,208,210,418,40.67267243410948,-74.0087952464819,2,478.46889952153106,1,year_month
nyc,3354,3 St & Prospect Park West,2019,1,1876,1056,820,1876,40.668132,-73.97363831,6,319.8294243070362,1,year_month
nyc,3355,E 66 St & Madison Ave,2019,1,975,494,481,975,40.76800889305947,-73.96845281124115,27,2769.2307692307695,1,year_month
nyc,3356,Amsterdam Ave & W 66 St,2019,1,1670,832,838,1670,40.7746671,-73.98470567,33,1976.047904191617,1,year_month
nyc,3357,W 106 St & Amsterdam Ave,2019,1,1163,580,583,1163,40.8008363,-73.9664492472,27,2321.5821152192607,1,year_month
nyc,3358,Garfield Pl & 8 Ave,2019,1,1586,853,733,1586,40.6711978,-73.97484126,19,1197.982345523329,1,year_month
nyc,3359,E 68 St & Madison Ave,2019,1,1150,569,581,1150,40.7691572,-73.96703464,28,2434.782608695652,1,year_month
nyc,336,Sullivan St & Washington Sq,2019,1,3893,1961,1932,3893,40.73047747,-73.99906065,32,821.9881839198562,1,year_month
nyc,3360,Amsterdam Ave & W 79 St,2019,1,3127,1564,1563,3127,40.7829391,-73.9786517,42,1343.1403901503038,1,year_month
nyc,3361,Carroll St & 6 Ave,2019,1,2116,1061,1055,2116,40.6740886,-73.9787282,27,1275.9924385633271,1,year_month
nyc,3362,Madison Ave & E 82 St,2019,1,1658,833,825,1658,40.7781314,-73.96069399,42,2533.1724969843185,1,year_month
nyc,3363,E 102 St & Park Ave,2019,1,866,423,443,866,40.7904828,-73.95033068,41,4734.411085450346,1,year_month
nyc,3364,Carroll St & 5 Ave,2019,1,1405,687,718,1405,40.6751622,-73.9814832,25,1779.3594306049824,1,year_month
nyc,3365,3 St & 7 Ave,2019,1,1153,600,553,1153,40.6703837,-73.97839676,18,1561.1448395490027,1,year_month
nyc,3366,West End Ave & W 107 St,2019,1,1108,570,538,1108,40.8021174,-73.9681805305,21,1895.306859205776,1,year_month
nyc,3367,5 Ave & E 103 St,2019,1,1967,975,992,1967,40.7922553,-73.95249933,29,1474.326385358414,1,year_month
nyc,3368,5 Ave & 3 St,2019,1,1868,910,958,1868,40.6728155,-73.98352355,20,1070.663811563169,1,year_month
nyc,3369,E 82 St & East End Ave,2019,1,1641,816,825,1641,40.7724607,-73.9468208,28,1706.2766605728214,1,year_month
nyc,337,Old Slip & Front St,2019,1,2051,1021,1030,2051,40.7037992,-74.00838676,33,1608.9712335446125,1,year_month
nyc,3370,E 78 St & 2 Ave,2019,1,1471,734,737,1471,40.7727966,-73.95577801,54,3670.972127804215,1,year_month
nyc,3371,4 Ave & 2 St,2019,1,615,287,328,615,40.674613422475815,-73.98501142859459,20,3252.0325203252037,1,year_month
nyc,3372,E 74 St & 1 Ave,2019,1,3011,1494,1517,3011,40.7689738,-73.95482273,49,1627.3663234805713,1,year_month
nyc,3373,3 St & 3 Ave,2019,1,1326,657,669,1326,40.6750705,-73.98775226,11,829.5625942684766,1,year_month
nyc,3374,Central Park North & Adam Clayton Powell Blvd,2019,1,2172,1073,1099,2172,40.799484,-73.955613,18,828.7292817679557,1,year_month
nyc,3375,3 Ave & E 72 St,2019,1,1319,656,663,1319,40.7699426,-73.96060712,46,3487.4905231235784,1,year_month
nyc,3376,E 65 St & 2 Ave,2019,1,1838,916,922,1838,40.7647185194434,-73.96222069859505,66,3590.8596300326444,1,year_month
nyc,3377,Carroll St & Bond St,2019,1,1287,645,642,1287,40.6786115,-73.99037292,13,1010.1010101010102,1,year_month
nyc,3378,E 76 St & Park Ave,2019,1,1932,964,968,1932,40.773763,-73.96222088,52,2691.5113871635613,1,year_month
nyc,3379,E 103 St & Lexington Ave,2019,1,1194,595,599,1194,40.7903051,-73.94755757,46,3852.5963149078725,1,year_month
nyc,3381,3 St & Hoyt St,2019,1,721,369,352,721,40.6777287,-73.99364123,16,2219.1400832177533,1,year_month
nyc,3382,Carroll St & Smith St,2019,1,2473,1238,1235,2473,40.680611,-73.99475825,13,525.6773150020218,1,year_month
nyc,3383,Cathedral Pkwy & Broadway,2019,1,1440,732,708,1440,40.804213,-73.96699104,20,1388.888888888889,1,year_month
nyc,3384,Smith St & 3 St,2019,1,1217,623,594,1217,40.6787242,-73.99599099,18,1479.0468364831554,1,year_month
nyc,3386,1 Pl & Clinton St,2019,1,1023,526,497,1023,40.6809591,-73.99905709,29,2834.799608993157,1,year_month
nyc,3387,E 106 St & Madison Ave,2019,1,929,466,463,929,40.7934337,-73.94945003,34,3659.8493003229282,1,year_month
nyc,3388,President St & Henry St,2019,1,1170,593,577,1170,40.6828003,-73.99990419,22,1880.3418803418801,1,year_month
nyc,3389,Carroll St & Columbia St,2019,1,1109,553,556,1109,40.6830456,-74.00348559,24,2164.111812443643,1,year_month
nyc,339,Avenue D & E 12 St,2019,1,1615,851,764,1615,40.72580614000001,-73.97422494,11,681.1145510835913,1,year_month
nyc,3390,E 109 St & 3 Ave,2019,1,929,463,466,929,40.79329668,-73.9432083,33,3552.206673842842,1,year_month
nyc,3391,E 106 St & 1 Ave,2019,1,582,288,294,582,40.7892529,-73.93956237,28,4810.996563573884,1,year_month
nyc,3392,Commerce St & Van Brunt St,2019,1,304,146,158,304,40.6812117,-74.00860912,13,4276.315789473684,1,year_month
nyc,3393,Richards St & Delavan St,2019,1,242,119,123,242,40.6794327,-74.00785041,21,8677.685950413223,1,year_month
nyc,3394,Columbia St & W 9 St,2019,1,288,142,146,288,40.6769993,-74.00647134,29,10069.444444444445,1,year_month
nyc,3395,Henry St & W 9 St,2019,1,268,132,136,268,40.6763744,-74.00324957,45,16791.044776119405,1,year_month
nyc,3396,Clinton St & 4 Place,2019,1,1117,565,552,1117,40.6783563,-74.00014502,42,3760.071620411817,1,year_month
nyc,3397,Court St & Nelson St,2019,1,802,399,403,802,40.6763947,-73.99869893,44,5486.284289276808,1,year_month
nyc,3398,Smith St & 9 St,2019,1,1405,711,694,1405,40.6746957,-73.99785768,40,2846.9750889679713,1,year_month
nyc,3399,7 St & 3 Ave,2019,1,602,299,303,602,40.67260298150126,-73.98983001708984,19,3156.1461794019933,1,year_month
nyc,340,Madison St & Clinton St,2019,1,2399,1198,1201,2399,40.71269042,-73.98776323,15,625.2605252188412,1,year_month
nyc,3400,E 110 St & Madison Ave,2019,1,1575,772,803,1575,40.7961535,-73.94782145,35,2222.222222222222,1,year_month
nyc,3401,2 Ave & 9 St,2019,1,412,205,207,412,40.6724811,-73.99331394,23,5582.524271844661,1,year_month
nyc,3402,Court St & State St,2019,1,3437,1697,1740,3437,40.6902375,-73.99203074,46,1338.376491125982,1,year_month
nyc,3403,4 Ave & 9 St,2019,1,922,461,461,922,40.670513500000006,-73.98876585,25,2711.4967462039044,1,year_month
nyc,3404,7 St & 5 Ave,2019,1,813,403,410,813,40.6704922,-73.98541675,24,2952.029520295203,1,year_month
nyc,3405,5 St & 6 Ave,2019,1,1069,542,527,1069,40.6704836,-73.98208968,24,2245.0888681010288,1,year_month
nyc,3407,Union St & Nevins St,2019,1,799,396,403,799,40.67909799721684,-73.98765474557877,15,1877.346683354193,1,year_month
nyc,3408,Congress St & Clinton St,2019,1,1804,882,922,1804,40.6881529,-73.99520919,43,2383.592017738359,1,year_month
nyc,3409,Bergen St & Smith St,2019,1,3748,1861,1887,3748,40.6867443,-73.99063168,43,1147.2785485592315,1,year_month
nyc,341,Stanton St & Mangin St,2019,1,1798,892,906,1798,40.71782143,-73.97628939,16,889.8776418242492,1,year_month
nyc,3410,Dean St & Hoyt St,2019,1,971,489,482,971,40.6864442,-73.98759104,32,3295.5715756951595,1,year_month
nyc,3411,Bond St & Bergen St,2019,1,1535,768,767,1535,40.6849668,-73.98620772,26,1693.8110749185669,1,year_month
nyc,3412,Pacific St & Nevins St,2019,1,1199,599,600,1199,40.6853761,-73.98302136,51,4253.544620517097,1,year_month
nyc,3413,Wyckoff St & 3 Ave,2019,1,1303,652,651,1303,40.6827549,-73.98258555,33,2532.6170376055256,1,year_month
nyc,3414,Bergen St & Flatbush Ave,2019,1,1420,693,727,1420,40.680944723477296,-73.97567331790923,50,3521.1267605633802,1,year_month
nyc,3415,Prospect Pl & 6 Ave,2019,1,1125,557,568,1125,40.6793307,-73.97519523,43,3822.222222222222,1,year_month
nyc,3417,Baltic St & 5 Ave,2019,1,1625,801,824,1625,40.67957659999999,-73.97854971,39,2400.0,1,year_month
nyc,3418,Plaza St West & Flatbush Ave,2019,1,2293,1265,1028,2293,40.6750207,-73.97111473,28,1221.1077191452246,1,year_month
nyc,3419,Douglass St & 4 Ave,2019,1,1161,567,594,1161,40.6792788,-73.98154004,24,2067.1834625323,1,year_month
